WMO,lon,lat,grnd,uncertainty,tid_flag,SID,gebco,uncertainty2,tid_flag2,gebco2
3902206146,-19.71329,-6.0061,-4801.009,1310.215,9998,33400,-4728.88900832,1977.2,9998,-4728.0
3902206148,-19.21066,-5.80571,-4453.167,1234.663,9998,33400,-4482.22351499,1820.1,-1,-4481.0
3902206149,-19.08672,-5.76469,-4476.157,1328.42,9998,33400,-4432.94531197,1811.8,-1,-4431.0
3902206150,-18.75827,-5.63013,-4582.985,1283.27,9998,33400,-4490.42623701,1754.2,-1,-4491.0
3902206152,-18.51391,-5.55205,-4332.469,1182.104,9998,33400,-4357.35519633,1663.0,-1,-4357.0
3902206153,-18.51253,-5.57672,-4339.29,1196.073,9998,33400,-4339.21855457,1658.6,-1,-4338.0
3902206154,-18.51264,-5.77532,-4410.502,1231.374,9998,33400,-4324.80310484,1704.4,-1,-4324.0
3902206155,-18.40399,-5.88814,-4536.622,1234.089,9998,33400,-4542.33788922,1756.4,-1,-4541.0
3902206156,-18.30407,-5.79902,-4458.135,1120.884,9998,33400,-4556.60158588,1702.8,-1,-4551.0
3902206157,-18.36116,-5.43668,-4174.053,1065.331,9998,33400,-4318.31855917,1626.3,-1,-4316.0
3902206160,-18.13075,-4.68527,-4598.438,1931.255,9998,33400,-4546.33264771,2794.4,-1,-4546.0
3902206161,-17.8433,-4.82777,-4216.028,1508.861,9998,33400,-4471.73198721,2304.4,-1,-4473.0
3902206162,-17.78889,-5.05403,-4274.705,1378.738,9998,33400,-4326.7042589,1973.0,-1,-4327.0
3902206164,-17.61175,-5.34409,-4118.072,1126.307,9998,33400,-3997.6543186,1645.1,-1,-3996.0
3902206165,-17.51779,-5.34493,-4043.628,1163.265,9998,33400,-4125.50963505,1593.5,-1,-4126.0
3902206166,-17.50513,-5.49637,-4259.953,1119.734,9998,33400,-4094.41626029,1602.2,-1,-4095.0
3902206167,-17.53779,-5.56007,-4215.684,1099.925,9998,33400,-4098.69272112,1570.7,-1,-4102.0
3902206168,-17.56298,-5.59445,-4218.997,1097.15,9998,33400,-4096.2911759,1561.4,-1,-4097.0
3902206169,-17.59558,-5.69151,-4149.164,1030.937,9998,33400,-4063.99508573,1505.8,-1,-4070.0
3902206171,-17.78592,-5.54633,-4212.37,1063.277,9998,33400,-4067.30639596,1605.2,-1,-4077.0
3902206172,-17.90015,-5.34574,-4252.36,1198.543,9998,33400,-4172.70767063,1714.1,-1,-4178.0
3902206175,-18.47535,-5.50691,-4478.515,1200.112,9998,33400,-4431.45878583,1718.0,-1,-4432.0
3902206176,-18.61476,-5.41415,-4368.244,1177.957,9998,33400,-4439.24247614,1736.7,-1,-4439.0
3902206177,-18.63886,-5.29833,-4578.437,1345.313,9998,33400,-4450.35450327,1908.3,-1,-4452.0
390220715,-25.40237,-25.61011,-5046.618,783.2191,9998,33400,-5102.86377845,1058.4,9998,-5102.0
390220716,-25.4033,-25.57732,-4961.687,746.2462,9998,33400,-5141.80433549,1028.4,9998,-5139.0
390220718,-25.27397,-25.54319,-4872.354,692.5266,-1,33400,-4828.24987892,990.5,9998,-4834.0
390220721,-25.04885,-26.07523,-4576.31,683.1577,-1,33400,-4751.69256427,926.2,9998,-4747.0
390220722,-24.84409,-26.22824,-4796.436,611.324,-1,33400,-4913.04642423,824.2,9998,-4910.0
390220723,-24.59506,-26.44212,-5064.364,482.8833,9998,33400,-4870.69182731,693.0,-1,-4862.0
390220724,-24.4428,-26.52611,-4814.791,445.7166,9998,33400,-4581.49055135,604.3,-1,-4581.0
390220725,-24.33475,-26.54811,-4741.811,440.8006,9998,33400,-4620.50143498,584.9,9998,-4620.0
390220726,-24.13211,-26.58534,-4695.146,390.4153,9998,33400,-4792.57441695,558.7,9998,-4794.0
390220727,-24.1189,-26.652,-4591.288,322.1956,9998,33400,-4868.1545423,465.0,-1,-4868.0
390220728,-24.07536,-26.66881,-4348.718,334.0782,9998,33400,-4748.94950456,428.8,-1,-4759.0
390220731,-23.77306,-27.00782,-4749.423,126.9198,9998,33400,-4882.1101224,187.7,9998,-4889.0
390220732,-23.70985,-27.00895,-4734.458,154.0868,9998,33400,-4774.1417771,209.5,9998,-4764.0
390220734,-23.43938,-26.93037,-4999.833,234.3019,-1,33400,-5006.17491796,324.5,9998,-5004.0
390220735,-23.36869,-26.96795,-4944.289,213.3642,9998,33400,-4891.7915362,304.6,9998,-4882.0
390220736,-23.27881,-27.02149,-4590.773,186.079,-1,33400,-4754.17427953,266.8,9998,-4753.0
390220737,-23.17888,-27.06582,-4553.706,199.1227,-1,33400,-4564.96017517,272.3,9998,-4574.0
390220739,-23.01125,-27.25756,-4736.896,240.4314,9998,33400,-4705.68956717,339.5,-1,-4702.0
390220742,-22.96433,-27.66604,-4535.02,357.0098,9998,33400,-4587.26388863,515.1,-1,-4587.0
390220743,-22.90524,-27.61542,-4462.663,351.0405,9998,33400,-4469.36569045,495.3,-1,-4469.0
390220744,-22.91782,-27.54154,-4418.316,324.2093,9998,33400,-4496.97029013,476.1,9998,-4497.0
390220745,-22.9262,-27.51897,-4432.336,336.5577,9998,33400,-4503.44372165,470.2,9998,-4504.0
390220746,-22.99263,-27.50936,-4631.928,356.9009,-1,33400,-4648.63923253,478.0,9998,-4663.0
390220747,-23.08296,-27.5058,-4710.18,328.1743,-1,33400,-4761.96374794,460.9,9998,-4791.0
390220748,-23.16034,-27.49463,-4321.678,261.4914,9998,33400,-4460.11732667,389.1,-1,-4463.0
390220749,-23.23552,-27.50423,-4320.994,263.4991,9998,33400,-4347.63404849,373.0,-1,-4345.0
390220750,-23.23667,-27.43545,-4399.569,231.6356,9998,33400,-4758.67745733,315.0,-1,-4759.0
390220754,-23.3286,-27.13539,-4477.709,152.191,-1,33400,-4463.71072229,190.5,9998,-4448.0
390220757,-23.32532,-26.79344,-4928.72,296.7688,9998,33400,-4934.53831122,467.8,9998,-4936.0
390220758,-23.33225,-26.80241,-4942.213,323.0189,9998,33400,-4964.96836266,456.8,9998,-4972.0
390220760,-23.29603,-26.77643,-4572.476,333.7606,9998,33400,-4741.87085273,455.9,9998,-4749.0
390220761,-23.32578,-26.78306,-4887.064,360.9754,9998,33400,-4850.4538639,477.8,9998,-4838.0
390220762,-23.36236,-26.75131,-4794.406,361.0772,9998,33400,-4725.1255399,511.7,-1,-4725.0
390220763,-23.37745,-26.73695,-4598.746,357.4685,9998,33400,-4715.56632265,506.0,-1,-4713.0
390220764,-23.30123,-26.71211,-4616.647,381.6333,9998,33400,-4552.44921174,531.4,-1,-4554.0
390220766,-23.18054,-26.82816,-4884.62,294.3093,-1,33400,-5088.22704856,422.0,9998,-5065.0
390220767,-23.24162,-26.90657,-5179.544,259.4023,-1,33400,-5250.50445516,375.0,9998,-5246.0
390220768,-23.50771,-26.92176,-5111.245,227.3066,-1,33400,-4987.99650611,321.3,9998,-4953.0
390220770,-23.44066,-26.84497,-5166.085,279.9282,-1,33400,-5189.9328964,413.4,9998,-5195.0
390220771,-23.4147,-26.83712,-5099.052,283.9828,-1,33400,-5219.19319649,418.4,9998,-5201.0
390220772,-23.36688,-26.83711,-5100.216,287.0087,-1,33400,-5079.3383426,423.0,9998,-5040.0
390220774,-23.26865,-26.87209,-5382.378,303.6092,-1,33400,-5415.70850518,420.3,9998,-5415.0
390220775,-23.21307,-26.87838,-5375.689,287.3463,-1,33400,-5386.81062774,416.1,9998,-5384.0
390220776,-23.30825,-26.86268,-5372.594,286.9299,-1,33400,-5415.45863855,427.7,9998,-5407.0
390220777,-23.51448,-26.77464,-4911.151,314.0134,9998,33400,-4897.03906776,473.7,9998,-4895.0
390220778,-23.58492,-26.73666,-4676.916,345.9806,9998,33400,-4663.34494107,503.7,-1,-4658.0
390220780,-23.45544,-26.70548,-4726.498,386.8297,9998,33400,-4732.56745533,551.3,-1,-4732.0
390220782,-23.23239,-26.7318,-4543.119,382.1331,9998,33400,-4523.93102761,503.2,-1,-4523.0
390220783,-23.1489,-26.68988,-4645.628,404.6003,9998,33400,-4678.65086578,552.4,-1,-4682.0
390220785,-22.752,-26.54118,-4635.762,422.6926,-1,33400,-4242.2056992,673.2,9998,-4229.0
390220786,-22.51394,-26.6556,-4605.095,424.8894,9998,33400,-4681.02731207,578.2,-1,-4684.0
390220787,-22.46684,-26.65422,-4641.85,430.131,9998,33400,-4591.88181268,587.0,-1,-4602.0
390220788,-22.50357,-26.66514,-4613.649,416.6846,9998,33400,-4692.28429986,573.6,-1,-4688.0
390220791,-22.5017,-26.69592,-4632.89,377.2106,9998,33400,-4790.44080513,549.2,-1,-4798.0
390220792,-22.32108,-26.61753,-4761.319,471.4547,9998,33400,-4568.75892336,642.2,-1,-4572.0
3902207101,-23.94407,-26.24111,-4246.708,633.0258,-1,33400,-4260.43904267,837.9,9998,-4257.0
3902207106,-24.699,-26.72253,-4598.362,199.2208,-1,33400,-4983.4343308,285.9,9998,-4983.0
3902207109,-24.49467,-26.94025,-5238.689,114.1761,-1,33400,-5228.19300795,161.0,9998,-5226.0
3902207110,-24.3925,-26.94954,-5076.498,105.3527,-1,33400,-5132.02068018,145.6,9998,-5115.0
3902207112,-23.99004,-26.8029,-4941.922,198.8723,9998,33400,-4939.79663527,306.7,9998,-4934.0
3902207113,-23.81972,-26.78187,-4788.468,268.2755,9998,33400,-4755.70162844,376.8,9998,-4760.0
3902207114,-23.6768,-26.6881,-4689.764,383.0988,9998,33400,-4632.97780825,542.4,-1,-4631.0
3902207115,-23.59707,-26.61978,-4744.701,476.2598,9998,33400,-4743.17509575,642.1,-1,-4741.0
3902207116,-23.46242,-26.51881,-4881.526,542.1085,-1,33400,-4778.75582555,765.6,-1,-4787.0
3902207118,-23.19328,-26.33246,-5083.812,627.4695,9998,33400,-5066.27129783,926.1,-1,-5053.0
3902207119,-23.00069,-26.37243,-5555.403,723.3958,9998,33400,-5568.72989102,1004.9,-1,-5562.0
3902207120,-22.84966,-26.42217,-4830.08,556.4563,9998,33400,-5080.56749319,835.4,-1,-5076.0
3902207121,-22.92236,-26.47097,-4681.188,565.4059,9998,33400,-4711.42287756,760.8,-1,-4704.0
3902207122,-22.90582,-26.54337,-4280.699,450.6192,9998,33400,-4505.32483747,616.0,9998,-4512.0
3902207123,-22.93245,-26.6359,-4992.662,444.9945,-1,33400,-5051.077305,625.3,9998,-5043.0
3902207124,-22.91683,-26.72108,-4477.75,336.4024,-1,33400,-4472.33911185,488.7,9998,-4482.0
3902207125,-22.85332,-26.79294,-4399.294,292.6494,9998,33400,-4758.92941994,403.3,9998,-4792.0
3902207126,-22.92414,-26.81745,-4666.681,265.5303,-1,33400,-4668.94746824,404.8,9998,-4663.0
3902207127,-22.87254,-26.84259,-5040.923,271.5298,-1,33400,-4810.25546004,408.8,9998,-4821.0
3902207128,-22.93009,-26.91202,-5125.607,269.4856,-1,33400,-5130.00532863,389.3,9998,-5146.0
3902207129,-22.9147,-26.92897,-5060.785,274.779,-1,33400,-5025.48104354,380.7,9998,-5029.0
3902207130,-22.96202,-26.91492,-5093.395,283.0181,-1,33400,-5097.22169188,380.4,9998,-5137.0
3902207131,-23.02387,-26.88067,-5199.728,302.4648,-1,33400,-5265.98962443,407.5,9998,-5263.0
3902207132,-23.02324,-26.83695,-4775.04,265.435,-1,33400,-4842.71909932,403.1,9998,-4823.0
3902207133,-23.07698,-26.92121,-5204.271,269.9409,-1,33400,-5188.14741319,379.0,9998,-5180.0
3902207134,-23.16554,-26.83554,-5237.469,324.8536,-1,33400,-5358.89627797,443.9,9998,-5362.0
3902207135,-23.35041,-26.84304,-5110.886,284.6193,-1,33400,-5087.92592121,420.6,9998,-5093.0
3902207136,-23.65598,-26.88754,-5253.254,225.828,-1,33400,-5299.13421301,326.1,9998,-5328.0
3902207138,-24.03186,-27.02646,-4740.865,72.28082,9998,33400,-4761.29282793,104.2,-1,-4759.0
3902207139,-24.12022,-27.04021,-4504.106,69.43829,9998,33400,-4562.67903808,95.7,-1,-4566.0
3902207140,-24.07597,-27.06554,-4427.817,67.5671,9998,33400,-4549.38566924,90.4,9998,-4546.0
3902207142,-24.44052,-27.06597,-4518.3,73.51302,-1,33400,-4595.38699021,111.4,9998,-4600.0
3902207143,-24.53884,-27.04986,-4713.645,92.83315,9998,33400,-4788.23245646,125.3,9998,-4801.0
3902207144,-24.70862,-27.15128,-4399.566,117.9659,9998,33400,-4508.76432552,163.7,9998,-4506.0
3902207145,-24.8395,-27.22692,-4880.493,161.2242,9998,33400,-4933.51367347,223.8,-1,-4934.0
3902207147,-24.98855,-27.48222,-5103.948,211.2967,-1,33400,-5113.17377128,337.8,9998,-5104.0
3902207148,-25.03709,-27.49712,-4741.669,203.3821,-1,33400,-4623.92081125,297.3,9998,-4635.0
3902207149,-25.10964,-27.52834,-4163.116,155.7087,9998,33400,-4456.34964547,225.3,9998,-4462.0
3902207151,-25.33683,-27.68285,-4719.349,132.8087,9998,33400,-4686.63390853,187.3,9998,-4680.0
3902207154,-25.38815,-27.60688,-4492.629,95.65522,9998,33400,-4489.17014143,144.1,9998,-4489.0
3902207155,-25.40748,-27.54777,-4651.261,86.04993,9998,33400,-4534.06733579,115.9,-1,-4533.0
3902207157,-25.63877,-27.30448,-4937.854,90.03065,-1,33400,-4954.12138944,138.3,9998,-4982.0
3902207159,-25.72796,-27.20645,-4800.655,102.4625,9998,33400,-4678.54251282,139.1,9998,-4679.0
3902207160,-25.79883,-27.203,-4581.667,120.1779,9998,33400,-4608.12522803,175.1,9998,-4607.0
3902207161,-25.95169,-27.19472,-4696.391,193.7411,9998,33400,-4712.5329919,262.9,9998,-4711.0
3902207162,-26.09204,-27.24049,-4744.968,226.0858,9998,33400,-4756.24032341,321.9,-1,-4755.0
3902207166,-26.47726,-27.65078,-5107.957,120.2514,-1,33400,-5096.35135195,155.0,9998,-5091.0
3902207167,-26.90004,-27.59622,-5094.202,138.4968,9998,33400,-4866.79730917,190.2,9998,-4866.0
3902207169,-27.09199,-27.60804,-5080.71,125.167,9998,33400,-5297.95048044,195.1,-1,-5307.0
3902207171,-27.73423,-27.54347,-4301.217,74.9705,9998,33400,-4386.24832485,109.2,9998,-4385.0
3902207172,-27.8262,-27.53051,-4467.263,70.9669,9998,33400,-4452.39055728,99.6,9998,-4452.0
3902207173,-27.81262,-27.55653,-4651.646,88.47421,9998,33400,-4624.47864978,120.0,9998,-4625.0
3902207176,-27.7609,-27.19281,-4842.334,39.68279,-1,33400,-4811.55699156,44.4,9998,-4814.0
3902207177,-27.74507,-27.20464,-4877.393,35.34239,-1,33400,-4839.2094478,35.7,9998,-4858.0
3902207178,-27.85099,-27.24828,-4576.983,52.48849,-1,33400,-4611.87162829,78.8,9998,-4605.0
3902207179,-27.96896,-27.25789,-4772.849,99.54152,-1,33400,-4763.88757718,133.9,9998,-4759.0
390221716,-41.96298,-34.21679,-4626.594,1028.333,-1,33400,-4633.48847992,1266.6,9998,-4634.0
390221717,-41.99964,-34.25345,-4633.09,1053.347,9998,33400,-4643.18034123,1288.6,9998,-4643.0
390221718,-42.05143,-34.28547,-4631.814,1071.701,9998,33400,-4640.14598156,1310.3,9998,-4640.0
390221719,-42.71451,-34.58884,-4706.595,1705.718,9998,33400,-4718.80454812,2068.6,9998,-4719.0
390221720,-43.92014,-34.61659,-4774.858,1647.054,9998,33400,-4773.77838237,2015.0,-1,-4773.0
390221721,-45.82802,-34.68281,-4778.423,1400.156,9998,33400,-4838.5787921,1716.0,9998,-4838.0
390221722,-47.25387,-35.97249,-4877.675,626.9852,-1,33400,-4875.96611938,763.2,9998,-4876.0
390221723,-46.70892,-36.97098,-5067.849,664.8558,9998,33400,-5050.45188189,769.4,-1,-5051.0
390221724,-46.44465,-37.37998,-5107.607,653.0377,9998,33400,-5133.4915672,802.9,9998,-5134.0
390221725,-46.40211,-37.6215,-5133.766,882.8353,9998,33400,-5176.35363886,1068.2,-1,-5177.0
390221726,-46.62948,-38.24131,-5182.323,2026.27,9998,33400,-5170.1490899,2494.7,-1,-5170.0
390221727,-47.37552,-38.91468,-5230.354,3418.968,9998,33400,-5225.91579481,4317.1,-1,-5226.0
390221728,-47.31915,-38.96939,-5226.937,3715.701,9998,33400,-5225.0921865,4568.4,-1,-5225.0
390221729,-47.28713,-39.15523,-5234.018,4319.192,9998,33400,-5223.4758993,5346.3,-1,-5223.0
390221730,-46.85046,-39.09962,-5212.054,4101.743,-1,33400,-5243.20281209,5128.6,9998,-5244.0
390221731,-45.99348,-38.61875,-5185.539,3204.013,9998,33400,-5186.00196347,4044.1,-1,-5186.0
390221732,-45.53982,-39.05084,-5177.295,5178.607,9998,33400,-5179.07344259,6728.7,-1,-5179.0
390221733,-45.00489,-39.40563,-5153.195,6217.723,-1,33400,-5170.83370891,7909.6,9998,-5169.0
390221734,-44.32379,-39.42605,-5129.153,5719.686,9998,33400,-5138.98223651,7428.5,-1,-5139.0
390221735,-43.51709,-39.0587,-5120.892,5409.504,9998,33400,-5112.65908328,6854.3,-1,-5112.0
390221736,-42.78026,-38.85366,-5099.76,4981.829,-1,33400,-5116.3179252,6225.9,9998,-5116.0
390221737,-41.64721,-39.68244,-5136.302,6181.303,9998,33400,-5126.20850509,7693.0,-1,-5126.0
390221738,-40.78684,-40.09204,-5167.409,6748.963,-1,33400,-5182.41351808,8028.9,9998,-5180.0
390221739,-39.51673,-40.16152,-5204.869,5671.877,9998,33400,-5172.7700571,6747.5,-1,-5172.0
390221740,-38.71359,-40.50352,-5176.128,4632.662,9998,33400,-5171.66194102,5692.8,-1,-5173.0
390221741,-38.77102,-40.41271,-5160.96,4362.624,-1,33400,-5188.52098908,5595.2,9998,-5188.0
390221742,-39.25051,-40.25094,-5178.767,4864.253,9998,33400,-5185.96472492,6256.3,-1,-5186.0
390221743,-40.29263,-40.61691,-5197.872,5639.1,9998,33400,-5199.45131094,6953.5,-1,-5199.0
390221744,-41.10094,-41.42132,-5165.91,2157.945,9998,33400,-5150.01306138,2712.7,-1,-5149.0
390221745,-41.02301,-41.702,-5197.938,1564.984,9998,33400,-5226.15822127,1941.6,9998,-5226.0
390221746,-41.02192,-41.97307,-5176.596,1152.691,-1,33400,-5217.92922288,1480.0,9998,-5218.0
390221747,-41.96918,-41.85703,-5195.249,674.9822,9998,33400,-5149.91044343,853.6,9998,-5149.0
390221748,-43.12939,-41.39322,-5168.055,352.4659,9998,33400,-5163.94445178,457.5,-1,-5164.0
390221749,-43.672,-40.39501,-5143.916,3354.811,9998,33400,-5135.30630026,4319.1,-1,-5135.0
390221750,-43.96086,-39.48835,-5117.785,5625.487,-1,33400,-5128.83722337,7155.2,9998,-5129.0
390221751,-44.31147,-39.81076,-5110.756,5336.874,9998,33400,-5132.07696272,6561.6,9998,-5132.0
390221752,-45.05112,-40.13389,-5120.102,4207.608,9998,33400,-5149.98848531,5158.7,-1,-5150.0
390221753,-45.11404,-40.36574,-5110.207,3439.432,9998,33400,-5122.0,4122.2,-1,-5122.0
390221754,-44.83347,-40.42341,-5094.382,3271.077,9998,33400,-5110.00617938,3985.3,-1,-5110.0
390221755,-43.95424,-39.54669,-5115.723,5838.081,9998,33400,-5130.11995865,7058.9,9998,-5132.0
390221756,-42.35829,-38.57915,-5096.203,3637.157,9998,33400,-5116.51091756,4569.5,9998,-5116.0
390221758,-40.24692,-39.6282,-5124.698,6046.271,9998,33400,-5131.57414458,7215.8,-1,-5132.0
390221759,-39.61012,-38.69118,-5089.172,2784.825,9998,33400,-5082.07289273,3552.2,-1,-5082.0
390221760,-39.70481,-38.48394,-5036.915,1701.921,9998,33400,-5036.64897199,2138.5,-1,-5037.0
390221761,-39.37221,-38.13626,-4963.855,810.6042,9998,33400,-5003.99187189,1002.4,-1,-5004.0
390221762,-39.73213,-37.92544,-5021.944,1000.659,9998,33400,-5008.25735379,1254.4,-1,-5008.0
390221763,-41.06386,-37.66173,-5027.104,870.5132,9998,33400,-5056.20872365,1059.5,9998,-5056.0
390221764,-42.31508,-36.99515,-4993.653,1218.274,9998,33400,-5031.12505861,1550.9,-1,-5031.0
390221765,-43.09516,-36.49675,-4970.593,568.0164,-1,33400,-4980.4054408,694.1,9998,-4982.0
390221766,-43.21165,-35.94139,-4936.589,867.7823,-1,33400,-4957.14015934,1078.8,9998,-4954.0
390221767,-43.06708,-35.73072,-4919.118,914.453,-1,33400,-4933.16023494,1126.5,9998,-4932.0
390221768,-42.9134,-35.90639,-4934.082,845.9269,-1,33400,-4939.82433749,1051.8,9998,-4938.0
390221769,-42.83741,-36.29163,-4964.765,238.6253,9998,33400,-4966.929735,276.9,-1,-4967.0
390221770,-42.42975,-36.3679,-4962.21,212.7075,9998,33400,-5018.45014746,268.4,9998,-5024.0
390221771,-41.1518,-36.18966,-4909.508,1206.777,9998,33400,-4898.99739289,1478.7,-1,-4899.0
390221772,-39.89494,-35.88579,-4826.173,898.0138,9998,33400,-4826.20876647,1130.4,9998,-4826.0
390221773,-39.53133,-35.93906,-4805.183,677.9152,-1,33400,-4699.87303342,827.2,9998,-4699.0
390221774,-40.23128,-35.28689,-4566.016,436.0227,9998,33400,-4639.26633441,591.3,9998,-4642.0
390221775,-39.43511,-36.03583,-4792.618,663.9426,-1,33400,-4719.35508603,775.5,9998,-4720.0
390221776,-39.14596,-36.48391,-4843.003,53.43402,-1,33400,-4822.07278405,70.3,9998,-4823.0
390221777,-38.89498,-36.83944,-4894.187,684.7321,-1,33400,-4913.9712596,856.9,9998,-4913.0
390221778,-39.02246,-36.52146,-4779.89,172.9416,-1,33400,-4859.91223154,225.4,9998,-4864.0
390221779,-39.65264,-35.70914,-4827.509,554.3992,9998,33400,-4845.4693176,712.7,9998,-4845.0
390221780,-39.91564,-35.24232,-4828.58,400.293,9998,33400,-4846.71191645,512.8,-1,-4847.0
390221781,-39.89273,-34.8444,-4839.328,599.7117,-1,33400,-4844.37433788,764.8,9998,-4845.0
390221782,-39.62875,-34.55312,-4852.554,197.2241,9998,33400,-4855.64704901,276.2,9998,-4856.0
390221783,-39.55956,-34.31172,-4913.318,188.6265,9998,33400,-4844.81064577,232.4,-1,-4843.0
390221784,-39.53948,-33.86153,-4816.047,1100.862,9998,33400,-4798.94751655,1352.4,9998,-4798.0
390221785,-39.63839,-33.54195,-4752.669,941.7766,9998,33400,-4798.00872889,1181.1,9998,-4798.0
390221786,-39.48108,-33.6644,-4860.787,1269.103,9998,33400,-4800.02016758,1539.2,9998,-4800.0
390221787,-39.30774,-34.31724,-4855.371,555.3127,9998,33400,-4857.6376,683.1,-1,-4858.0
390221788,-38.73349,-34.56371,-4853.424,828.7903,9998,33400,-4837.52529508,1078.5,9998,-4836.0
390221789,-38.08522,-34.63792,-4696.28,766.5945,9998,33400,-4727.92527884,983.3,-1,-4729.0
390221790,-38.03036,-34.57619,-4663.081,768.5308,9998,33400,-4666.11271818,978.9,9998,-4667.0
390221791,-37.96409,-34.59226,-4700.085,720.9023,9998,33400,-4686.0467817,915.3,-1,-4687.0
390221792,-38.02563,-34.64484,-4702.687,744.7432,9998,33400,-4735.56511705,932.1,-1,-4735.0
390221793,-38.29696,-34.38786,-4619.627,921.5182,9998,33400,-4679.80270586,1187.3,-1,-4681.0
390221794,-38.24073,-34.08911,-4620.038,941.4315,9998,33400,-4573.36194188,1232.9,-1,-4573.0
390221795,-37.83124,-34.23372,-4552.143,760.9448,-1,33400,-4558.07819129,924.7,9998,-4557.0
390221796,-37.24963,-34.73113,-4592.282,568.1301,9998,33400,-4602.2985611,694.6,-1,-4601.0
390221797,-37.05521,-34.55162,-4456.159,278.9895,9998,33400,-4467.41624687,404.0,9998,-4467.0
390221798,-37.03812,-34.57444,-4471.805,374.5927,9998,33400,-4493.17292862,489.9,9998,-4492.0
390221799,-36.93959,-34.32838,-4674.643,162.3128,9998,33400,-4645.69302324,195.6,-1,-4645.0
3902217100,-36.59882,-34.32359,-4685.526,182.196,9998,33400,-4695.71946242,232.7,-1,-4696.0
3902217101,-36.22601,-34.69756,-4676.244,497.7787,-1,33400,-4690.48573787,603.3,9998,-4690.0
3902217102,-36.13168,-34.89185,-4699.867,555.6673,-1,33400,-4715.50677961,648.9,9998,-4716.0
3902217103,-36.08945,-35.27396,-4689.221,660.1296,-1,33400,-4705.94221714,889.1,9998,-4706.0
3902217104,-36.36992,-35.31917,-4496.698,403.1188,9998,33400,-4533.72106306,554.1,9998,-4534.0
3902217105,-36.11398,-35.83553,-4643.044,989.0366,9998,33400,-4668.03778911,1153.7,-1,-4668.0
3902217106,-36.01834,-36.17551,-4757.218,960.6797,9998,33400,-4719.92533661,1124.2,9998,-4720.0
3902217107,-35.86185,-36.36024,-4773.259,853.7306,9998,33400,-4821.09920592,1062.7,9998,-4821.0
3902217108,-35.4139,-36.31877,-4729.678,533.7673,9998,33400,-4753.69988666,668.7,9998,-4754.0
3902217109,-35.32785,-36.32288,-4721.519,490.5591,-1,33400,-4735.53205679,628.7,9998,-4735.0
3902217110,-35.28743,-36.33018,-4706.95,491.9975,9998,33400,-4717.69862404,607.0,9998,-4716.0
3902217111,-35.43242,-36.23181,-4798.07,652.397,9998,33400,-4769.25485713,782.2,9998,-4768.0
3902217112,-35.36718,-36.1054,-4728.408,702.7932,9998,33400,-4756.83961092,908.3,-1,-4757.0
3902217113,-35.30394,-36.3257,-4712.487,484.9176,9998,33400,-4730.28280593,616.8,9998,-4729.0
3902217114,-35.48818,-36.10912,-4807.149,805.1124,-1,33400,-4815.908762,1017.7,9998,-4816.0
3902217115,-35.67951,-35.62156,-4644.102,847.818,9998,33400,-4669.19277495,1135.0,-1,-4668.0
3902217116,-36.22769,-35.23234,-4670.782,678.64,9998,33400,-4670.98717489,894.0,-1,-4672.0
3902217117,-36.89263,-34.52348,-4643.185,379.1206,-1,33400,-4644.12290062,513.8,9998,-4644.0
3902217118,-37.08603,-33.93017,-4663.63,627.9091,9998,33400,-4642.73462164,783.6,-1,-4643.0
3902217119,-37.01439,-33.54628,-4618.598,659.3372,9998,33400,-4621.13889975,848.4,9998,-4622.0
3902217120,-36.71449,-33.54209,-4658.149,932.0803,-1,33400,-4677.30904914,1154.9,9998,-4678.0
3902217121,-36.34333,-33.99892,-4592.765,887.3168,9998,33400,-4627.19657927,1056.2,-1,-4627.0
3902217122,-36.02242,-34.55642,-4662.408,299.2199,9998,33400,-4651.71584099,305.9,9998,-4652.0
3902217123,-36.1052,-34.95137,-4708.487,595.321,9998,33400,-4695.81102042,655.3,9998,-4696.0
3902217124,-36.35624,-34.94311,-4676.63,803.5495,9998,33400,-4685.29853811,1039.2,9998,-4685.0
3902217125,-36.52153,-34.74919,-4648.633,826.4594,9998,33400,-4701.50194543,1030.9,9998,-4697.0
3902217126,-36.93676,-34.73356,-4459.493,678.7828,9998,33400,-4459.16166213,881.2,9998,-4457.0
3902217127,-36.75902,-35.42017,-4615.133,565.2073,9998,33400,-4637.81938537,707.2,9998,-4638.0
3902217128,-35.9771,-35.71322,-4648.243,828.9937,9998,33400,-4651.22170906,1000.7,9998,-4650.0
3902217129,-35.72986,-35.34453,-4719.787,584.5518,9998,33400,-4743.19605843,709.4,9998,-4746.0
3902217130,-35.71617,-34.98652,-4622.304,67.86299,9998,33400,-4675.50723782,77.2,9998,-4674.0
3902217131,-35.36619,-35.02476,-4601.105,260.1152,9998,33400,-4626.67362426,321.6,9998,-4628.0
3902217132,-34.89232,-35.49124,-4486.617,953.6045,9998,33400,-4495.90907372,1217.8,-1,-4497.0
3902217133,-34.57323,-35.50323,-4440.525,1050.016,9998,33400,-4382.75324861,1348.1,-1,-4385.0
390221812,-20.17453,-25.06561,-4469.334,276.7467,9998,33400,-4755.44607923,387.3,-1,-4754.0
390221814,-20.2035,-25.04128,-4329.173,261.4879,9998,33400,-4709.80808307,380.1,-1,-4708.0
