lat,lon,grnd,gebco,uncertainty,tid_flag
-38.17645,110.2069,4514.223,4529.0,413.2,9998
-38.04741,110.1399,4625.136,4591.0,233.7,9998
-37.8422,110.0784,4431.83,4382.0,283.3,9998
-37.67824,110.307,4592.453,4631.0,458.2,9998
-37.65998,110.2761,4647.346,4641.0,519.6,9998
-37.75326,109.6222,4652.455,4455.0,809.5,-1
-37.94961,109.1331,4432.857,4195.0,517.0,-1
-38.01194,109.2799,4302.033,4173.0,464.1,-1
-37.6484,109.9581,4409.836,4678.0,688.7,9998
-37.24702,109.5601,4500.018,5261.0,701.5,9998
-37.30999,108.8723,4467.526,5278.0,741.5,9998
-37.06116,108.2279,4505.924,5137.0,1054.0,9998
-36.9591,108.0273,4480.4,5037.0,954.9,9998
-36.956,107.8925,4416.622,4670.0,860.0,9998
-36.73681,107.3912,4410.193,4963.0,423.3,-1
-36.63225,107.2829,4329.216,4999.0,507.7,-1
-36.69756,106.986,4488.475,5358.0,605.2,9998
-36.80605,107.6195,4373.114,5600.0,481.5,-1
-37.00201,107.688,4420.592,5787.0,698.0,9998
-37.37317,108.6849,4320.566,4946.0,806.5,-1
-37.44186,108.1442,4485.359,4939.0,861.9,-1
-37.44311,107.756,4345.148,4545.0,774.3,-1
-37.2914,107.3748,4452.756,5002.0,569.5,-1
-37.33507,107.3444,4364.35,4952.0,515.8,-1
-37.29074,107.3225,4385.569,5074.0,494.2,-1
-37.31175,107.3348,4377.002,5034.0,506.1,-1
-37.437,107.2377,4321.223,5250.0,419.4,-1
-37.45342,107.3217,4311.78,5178.0,487.3,-1
-37.43946,107.4754,4484.68,4716.0,660.3,-1
-37.40476,107.5285,4325.028,4727.0,687.0,-1
-37.39255,107.5003,4508.221,4687.0,700.2,-1
-37.58343,107.4257,4451.571,4337.0,587.1,-1
-38.13709,107.2352,4310.253,3995.0,561.0,9998
-38.23506,107.1861,4433.425,4374.0,621.2,9998
-38.20977,107.2121,4463.376,4566.0,619.1,9998
-38.23567,107.3559,4410.868,4854.0,692.1,9998
-38.61272,106.8116,4396.427,4704.0,256.3,9998
-38.86395,106.6186,4260.457,4711.0,590.7,9998
-38.9732,106.4103,4421.659,4511.0,606.5,9998
-38.8793,106.2276,4398.946,4651.0,611.3,-1
-38.83911,106.2436,4371.542,4600.0,601.6,-1
-38.60478,106.0029,4290.52,4590.0,383.5,-1
-38.50387,105.96,4343.569,4354.0,261.3,-1
-37.88264,106.2717,4263.265,4815.0,286.9,-1
-37.70572,106.4371,4330.651,4816.0,331.9,-1
-37.71267,106.3342,4497.11,4772.0,374.7,-1
-38.36031,105.9294,4489.462,4657.0,114.4,-1
-32.04306,-168.4799,5613.714,5601.0,791.6,-1
-31.97712,-167.6575,5593.422,5586.0,890.4,-1
-31.61473,-167.8683,5496.689,5506.0,1191.4,-1
-31.48796,-168.2411,5531.892,5625.0,1005.8,9998
-31.37625,-168.3605,5643.829,5641.0,1078.6,9998
-31.24299,-168.2442,5632.471,5601.0,1084.7,9998
-31.39798,-168.6761,5452.921,5418.0,1265.3,9998
-31.42455,-168.6863,5366.122,5317.0,1251.8,9998
-31.0725,-168.1631,5554.345,5594.0,969.1,9998
-30.82464,-168.0714,5464.216,5493.0,794.2,-1
-31.00021,-168.2313,5490.091,5496.0,926.2,9998
-31.05135,-168.3386,5397.674,5408.0,984.4,-1
-30.99163,-168.3931,5478.184,5481.0,951.6,-1
-31.12614,-168.2611,5556.451,5565.0,1047.4,9998
-31.1776,-167.987,5545.682,5510.0,963.0,9998
-31.13204,-167.5211,5606.586,5604.0,1021.4,-1
-30.72998,-167.31,5556.533,5535.0,792.5,9998
-30.5422,-166.7892,5381.524,5381.0,576.5,-1
-30.85087,-166.6215,5513.978,5510.0,713.8,-1
-30.92756,-166.6532,5628.648,5622.0,891.7,-1
-30.96336,-166.8141,5491.464,5293.0,982.4,9998
-30.97232,-166.8656,5473.158,5387.0,1001.2,9998
-30.962,-166.8376,5491.077,5368.0,983.1,9998
-31.16284,-166.7798,5476.074,5483.0,1285.8,-1
-31.36532,-166.8007,5393.176,5411.0,1410.9,-1
-31.28218,-167.0097,5436.509,5421.0,1357.2,-1
-31.22909,-166.9086,5477.497,5472.0,1317.6,-1
-31.39771,-167.0699,5389.189,5375.0,1452.2,-1
-31.72225,-167.6787,5384.009,5413.0,1211.7,9998
-31.50515,-168.0501,5341.188,5361.0,1008.7,9998
-31.71053,-168.3162,5482.994,5461.0,945.4,-1
-31.47152,-168.5222,5505.564,5473.0,1121.4,9998
-31.39095,-168.6999,5502.31,5494.0,1298.1,9998
-31.54615,-168.6269,5603.977,5621.0,1234.6,9998
-31.66771,-168.7619,5550.106,5614.0,1252.3,9998
-31.74745,-168.8079,5514.541,5513.0,1166.9,9998
-32.07716,-168.0109,5521.167,5512.0,750.2,-1
-32.41413,-167.669,5640.15,5649.0,906.5,9998
-32.66209,-167.9598,5604.812,5577.0,881.0,9998
-32.59801,-168.356,5564.485,5567.0,618.2,9998
-32.12517,-168.3533,5651.606,5629.0,737.6,-1
-32.18684,-167.8172,5216.454,5237.0,664.9,-1
-32.19179,-167.6067,5621.0,5658.0,761.6,9998
-32.22945,-167.6637,5668.199,5597.0,782.6,9998
-32.25162,-167.6894,5509.954,5452.0,763.3,9998
-32.4124,-167.6506,5633.378,5625.0,904.4,9998
-32.47188,-167.3742,5620.191,5622.0,817.6,9998
-32.52127,-167.3947,5606.427,5606.0,812.7,9998
-32.59177,-167.3937,5594.684,5592.0,790.5,9998
-32.59996,-167.3663,5574.647,5553.0,771.5,9998
-32.5974,-167.3403,5570.681,5531.0,758.8,9998
-32.55127,-167.5197,5550.375,5558.0,847.1,9998
-32.57922,-167.6897,5573.206,5586.0,902.9,9998
-32.7767,-167.6445,5679.258,5666.0,892.7,-1
-32.80902,-167.9568,5527.703,5514.0,934.3,-1
-32.93908,-168.1801,5650.835,5621.0,919.5,-1
-33.22676,-168.4257,5604.354,5587.0,1122.6,-1
-33.46983,-168.4448,5654.742,5665.0,1251.6,-1
-33.58621,-168.4508,5364.959,5375.0,1190.9,9998
-33.61552,-168.556,5432.158,5477.0,1249.0,9998
-33.69072,-168.2763,5460.882,5456.0,1150.7,-1
-33.68676,-168.2764,5448.103,5454.0,1147.7,-1
-33.5964,-168.0999,5568.663,5552.0,1097.1,-1
-33.72993,-168.0689,5371.577,5350.0,991.6,-1
-33.80668,-168.1336,5281.834,5278.0,1002.6,-1
-33.85007,-168.0174,5343.334,5352.0,947.8,-1
-33.72802,-167.8989,5322.95,5318.0,872.5,-1
-33.57154,-167.9872,5425.4,5417.0,1026.9,-1
-33.52744,-168.0547,5451.952,5449.0,1090.3,9998
-33.15664,-168.1053,5504.986,5456.0,1172.6,9998
-33.16459,-167.9408,5504.402,5506.0,1151.8,-1
-33.26211,-168.0968,5368.206,5366.0,1164.8,-1
-33.50893,-168.245,5491.172,5488.0,1183.2,9998
-33.41751,-168.7028,5446.581,5447.0,1121.0,-1
-33.15495,-169.0018,5414.551,5458.0,930.8,9998
-33.24419,-169.2746,5465.446,5474.0,999.8,-1
-33.25434,-169.3098,5459.921,5472.0,990.4,-1
-33.32921,-169.2523,5424.447,5444.0,1007.5,9998
-33.24293,-169.0468,5178.478,5250.0,955.3,9998
-33.27576,-169.0038,5322.863,5380.0,998.4,9998
-33.0584,-169.0158,5428.638,5439.0,880.5,-1
-32.983,-169.0546,5465.082,5453.0,817.0,9998
-33.04073,-169.0143,5463.699,5459.0,870.4,-1
-32.59043,-168.9077,5387.591,5393.0,568.9,9998
-32.69707,-169.0804,5355.675,5359.0,590.5,-1
-32.96213,-169.0239,5411.153,5409.0,788.6,-1
-33.03066,-169.0533,5510.466,5488.0,868.9,-1
-33.03181,-169.1279,5399.209,5368.0,850.7,9998
-33.04609,-169.1195,5383.124,5385.0,861.5,9998
-32.96044,-169.1335,5456.474,5439.0,785.5,9998
-32.90013,-169.0489,5530.274,5495.0,741.6,9998
-32.9388,-169.0906,5447.188,5435.0,767.8,9998
-33.12074,-169.0769,5507.714,5508.0,930.5,-1
-33.20744,-169.0963,5316.113,5293.0,956.7,-1
-33.1828,-169.3207,5347.319,5363.0,949.2,9998
-33.05724,-169.3593,5532.427,5525.0,899.7,-1
-33.04478,-169.4691,5517.042,5528.0,911.5,-1
-33.03796,-169.5003,5504.268,5538.0,912.4,-1
-33.30769,-169.2734,5379.131,5397.0,991.6,-1
-33.49303,-169.1663,5419.723,5357.0,1130.6,9998
-33.47248,-169.1433,5414.696,5390.0,1120.3,9998
-33.41423,-169.231,5428.378,5468.0,1048.4,9998
-33.55786,-169.2697,5401.196,5369.0,1113.5,9998
-33.78809,-169.3613,5388.984,5389.0,1210.7,-1
-33.91635,-169.5018,5212.107,5238.0,1157.8,-1
-33.97786,-169.3798,5400.325,5411.0,1205.7,9998
-33.95809,-169.3245,5391.327,5390.0,1216.7,9998
-34.03215,-169.0441,5345.092,5326.0,1296.8,-1
-34.40884,-168.9674,5257.241,5255.0,1225.3,-1
-34.61342,-168.7148,5198.905,5208.0,690.7,-1
-34.49494,-168.6233,5230.36,5226.0,1065.5,-1
-34.38199,-168.6933,5263.359,5252.0,1246.4,9998
-34.31401,-168.9019,5258.641,5258.0,1308.6,-1
-34.33124,-169.1851,5327.518,5367.0,1308.5,-1
-34.15246,-169.087,5294.274,5296.0,1293.2,-1
-34.06002,-169.1629,5382.37,5370.0,1267.2,-1
-34.06675,-169.2527,5378.687,5376.0,1237.0,-1
-33.99562,-169.2774,5392.279,5389.0,1224.8,-1
-34.07849,-169.1912,5345.167,5348.0,1251.8,-1
-33.89238,-169.1483,5386.515,4968.0,1269.2,-1
-33.74365,-169.0442,5337.377,5355.0,1292.5,9998
-33.65118,-169.0061,5448.796,5448.0,1290.6,9998
-33.473,-168.9164,5283.825,5284.0,1155.0,-1
-32.3681,-168.9422,5427.693,5477.0,508.3,-1
-32.23784,-159.3164,5266.542,5261.0,553.6,-1
-32.17827,-159.2375,5180.976,5180.0,441.2,-1
-32.12471,-159.1766,5260.68,5260.0,368.4,-1
-32.0565,-159.1431,5249.175,5245.0,295.1,-1
-32.43886,-158.5499,5304.053,5266.0,835.1,9998
-32.4528,-158.5567,5418.744,5474.0,861.5,9998
-32.482,-158.5455,5395.486,5410.0,884.9,9998
-32.64431,-158.5115,5389.989,5439.0,1036.8,-1
-32.72754,-158.5407,5264.195,5267.0,1090.8,-1
-32.60336,-158.7216,5169.643,4843.0,872.4,9998
-32.49828,-158.8724,5284.355,5304.0,756.8,9998
-32.48714,-158.8632,5298.703,5313.0,749.9,9998
-32.49551,-159.4071,5297.633,5267.0,809.7,9998
-32.53697,-159.7957,5270.869,5325.0,929.3,9998
-32.57882,-160.0435,5235.087,5073.0,994.7,9998
-32.66249,-160.017,5377.486,5361.0,983.2,-1
-32.76754,-159.9162,5398.36,5399.0,971.3,-1
-33.14617,-159.4147,5231.058,5224.0,1206.7,-1
-32.96328,-159.2096,5303.142,5281.0,1213.1,-1
-32.93941,-158.8133,5450.093,5412.0,1313.9,-1
-32.93197,-158.6738,5315.751,5314.0,1263.6,-1
-32.96413,-158.7119,5384.518,5386.0,1298.5,-1
-33.07608,-158.6333,5254.059,5236.0,1284.9,-1
-32.7588,-158.9485,5195.654,5208.0,1111.7,-1
-32.80299,-158.8503,5174.597,5191.0,1137.7,-1
-32.78246,-158.8183,5235.386,5256.0,1118.1,-1
-33.15079,-158.4259,5245.788,5186.0,1223.1,9998
-33.39774,-157.978,5210.593,5218.0,1252.1,9998
-33.04137,-158.2516,5308.048,5315.0,1193.8,9998
-32.93802,-158.326,5290.266,5314.0,1218.1,9998
-32.92529,-158.1055,4964.944,5324.0,1055.1,9998
-32.96854,-157.9786,5095.208,5143.0,1039.7,-1
-32.9311,-157.9411,5030.141,5104.0,993.6,9998
-32.71202,-157.8675,5164.554,5506.0,973.6,9998
-32.38589,-158.3654,5077.903,4911.0,853.2,9998
-32.38527,-158.4196,5067.136,5405.0,828.9,9998
-32.39611,-158.4295,4856.646,5373.0,796.1,9998
-32.62445,-158.0064,4994.18,3958.0,1006.2,9998
-32.69698,-157.2362,5231.255,5488.0,992.2,9998
-32.75064,-156.9698,5147.376,5228.0,875.9,9998
-32.76052,-156.9525,5173.744,5120.0,873.0,9998
-32.9552,-157.0202,5191.109,5273.0,919.4,9998
-33.3471,-156.8636,5123.652,5126.0,1004.7,-1
-33.45423,-156.3578,5290.423,5288.0,855.5,-1
-33.41714,-156.3667,5261.562,5265.0,884.7,-1
-33.3591,-156.3799,5221.077,5224.0,931.9,-1
-33.34117,-156.4149,5236.206,5235.0,955.3,-1
-33.26239,-156.6266,5196.984,5203.0,1017.4,-1
-33.15894,-156.5926,5145.454,5148.0,994.1,-1
-33.09523,-157.0305,5253.953,5328.0,978.6,9998
-33.10919,-156.7514,5282.05,5335.0,931.0,9998
-33.08559,-156.6574,5286.615,5270.0,930.0,9998
-33.07967,-156.6392,5276.54,5238.0,936.4,9998
-33.12601,-156.8076,5205.478,5233.0,939.6,9998
-33.07393,-156.6745,5240.685,5315.0,909.1,9998
-33.04951,-156.6393,5157.523,5165.0,903.6,9998
-32.94045,-156.9078,5148.263,5178.0,862.3,9998
-33.12785,-157.0775,5258.688,5318.0,998.6,9998
-33.12083,-157.0012,5226.126,5272.0,974.3,9998
-32.68301,-156.8222,5222.926,5234.0,826.6,-1
-32.95309,-156.9216,5184.13,5211.0,879.9,9998
-33.62004,-157.0988,5199.348,5209.0,1088.3,-1
-33.91915,-157.4001,5282.85,5302.0,662.2,9998
-34.61072,-156.9703,5196.677,5193.0,353.1,-1
-34.53339,-157.0134,5155.127,5171.0,357.8,-1
-34.52891,-156.9358,5179.558,5188.0,343.7,-1
-34.22238,-156.7967,5227.187,5233.0,460.9,-1
-34.05715,-156.7296,5187.231,5197.0,694.4,-1
-34.45191,-157.1108,5226.6,5232.0,322.8,-1
-34.52876,-157.0104,5229.085,5190.0,362.3,-1
-34.51633,-157.0847,5221.919,5219.0,358.7,-1
-34.59952,-157.148,5222.559,5242.0,372.9,9998
-34.77889,-157.1294,5189.042,5208.0,349.8,9998
-35.09298,-157.0546,5293.845,5272.0,669.3,9998
-35.06596,-157.1331,5293.664,5304.0,603.5,9998
-34.96393,-157.103,5246.524,5223.0,496.2,9998
-34.98129,-157.0932,5179.452,5133.0,510.7,9998
-34.93376,-157.0603,5270.666,5262.0,472.7,9998
-34.64848,-156.9095,5206.159,5210.0,342.8,-1
-34.59135,-157.0658,5168.769,5175.0,367.8,-1
-34.61845,-156.7114,5272.553,5285.0,401.4,-1
-34.10796,-156.5416,5253.985,5291.0,622.4,9998
-33.91238,-156.5899,5246.127,5234.0,777.1,-1
-34.09009,-156.2146,5069.509,5316.0,483.8,9998
-34.47115,-154.5305,5156.996,5186.0,267.1,-1
-34.13732,-154.036,5229.938,5280.0,553.9,9998
-34.01994,-153.9615,5210.802,5247.0,608.7,9998
-34.05702,-153.7415,5114.423,5165.0,507.0,9998
-33.96509,-153.7233,5121.832,5118.0,631.5,9998
-34.00994,-153.8195,5096.601,5165.0,569.1,9998
-34.09642,-153.8647,5188.085,5196.0,495.2,9998
-34.11733,-153.6515,5185.556,5226.0,439.8,9998
-34.22282,-153.5622,5241.045,5207.0,331.3,9998
-34.53557,-153.5037,5291.096,5510.0,176.2,9998
-34.2883,-153.5647,5240.047,5404.0,261.1,9998
-34.48546,-152.9474,5465.351,5497.0,204.7,9998
-35.1359,-153.0677,5375.188,5546.0,481.2,9998
-35.40838,-153.2133,5389.103,5469.0,990.2,-1
-35.71361,-152.7326,5424.108,5380.0,1187.7,9998
-31.63941,-153.1106,4591.342,4600.0,292.9,-1
-31.18458,-152.8582,5152.407,5156.0,823.6,9998
-31.07258,-152.7834,5088.831,5133.0,988.6,9998
-30.84811,-153.3882,5137.322,5139.0,1318.7,-1
-30.80098,-153.7852,4991.339,4995.0,1333.5,9998
-31.34436,-153.9919,5085.517,5098.0,506.0,9998
-30.97766,-153.7687,4983.699,4988.0,720.5,9998
-30.79208,-153.8014,4841.07,5040.0,1313.2,9998
-30.65873,-153.7592,5145.16,5091.0,1822.2,9998
-30.42284,-153.6986,5055.63,5064.0,2580.0,-1
-30.43486,-153.5337,4759.234,5028.0,2425.7,9998
-30.43612,-153.5703,4854.513,5085.0,2463.9,9998
-30.51466,-153.6539,4919.145,5014.0,2216.6,9998
-30.71772,-153.4055,5160.362,5185.0,1684.6,9998
-31.33085,-153.5186,4998.984,5009.0,142.6,-1
-31.5224,-153.4925,5126.857,5137.0,150.0,-1
-31.51994,-153.4521,5093.495,5104.0,132.5,-1
-31.41735,-153.6273,4635.748,4647.0,133.3,-1
-30.90018,-153.6497,4956.652,4986.0,1033.5,9998
-30.47354,-153.7656,5016.507,4986.0,2371.8,9998
-30.33295,-153.9735,4959.791,5007.0,2734.2,9998
-30.29086,-153.9605,4860.396,4888.0,2797.6,9998
-30.33065,-153.8166,4963.674,4972.0,2816.5,-1
-30.30576,-153.7441,5032.101,5024.0,2944.7,-1
-30.15414,-153.8177,5065.053,5094.0,3230.8,9998
-30.06827,-153.8106,5093.609,5125.0,3255.1,9998
-30.04126,-153.7117,4944.376,4910.0,3162.1,9998
-29.93333,-153.7773,5095.992,5122.0,3039.3,9998
-29.81674,-153.989,5127.952,5105.0,2714.8,9998
-29.71042,-154.2646,5057.664,5059.0,2438.3,-1
-29.60995,-154.0028,5101.167,5177.0,2244.1,9998
-29.73604,-153.7569,5137.878,5187.0,2559.8,9998
-29.98669,-153.6309,5093.061,5059.0,3183.9,9998
-30.09763,-153.7348,5030.826,5006.0,3252.9,9998
-30.13354,-153.7175,4788.395,4813.0,3088.1,-1
-29.98501,-153.7259,5068.809,5076.0,3157.2,9998
-29.91372,-153.8866,4988.201,5106.0,2891.4,9998
-29.94874,-153.98,4858.49,4872.0,2853.3,9998
-29.96009,-154.0396,5013.609,5022.0,2939.6,9998
-30.02711,-154.0022,5063.165,5050.0,3092.9,9998
-30.10077,-153.9679,5062.65,5064.0,3165.2,9998
-30.14259,-153.9289,5058.848,5059.0,3176.1,9998
-30.08889,-153.9965,5088.459,5100.0,3166.2,9998
-30.03006,-154.1445,5020.374,5039.0,2971.9,9998
-29.81861,-154.1539,5077.122,5145.0,2662.7,9998
-29.77787,-154.3013,5076.848,5073.0,2554.7,-1
-29.16097,-154.7101,5112.116,5120.0,1321.8,-1
-29.04371,-154.8171,5116.14,5124.0,1229.8,-1
-28.93367,-154.6913,5168.076,5167.0,945.5,-1
-28.91782,-154.5207,5241.196,5249.0,706.7,-1
-29.0504,-154.4438,5251.127,5248.0,879.7,-1
-28.92441,-154.1598,5327.659,5326.0,297.8,-1
-28.86354,-153.8315,5201.852,5149.0,268.1,9998
-28.65621,-153.876,5235.969,5220.0,670.0,-1
-28.63021,-153.8486,5279.995,5271.0,730.0,-1
-28.63009,-153.9384,5046.644,5063.0,666.7,-1
-28.77079,-154.0433,5395.844,5398.0,369.0,-1
-28.56558,-154.1028,5195.475,5201.0,727.6,-1
-28.6871,-154.0896,5435.213,5430.0,521.3,-1
-28.72092,-154.0713,5281.023,5286.0,446.6,-1
-28.47965,-153.9316,5341.701,5320.0,913.0,-1
-28.50431,-153.8054,5307.866,5303.0,886.2,-1
-28.69764,-153.7306,5362.64,5188.0,637.8,9998
-28.89452,-153.7029,5197.572,5249.0,288.0,9998
-28.95234,-153.3022,5318.052,5292.0,444.0,-1
-29.09238,-153.0163,5486.086,5432.0,170.3,-1
-29.29691,-152.9583,5168.898,5124.0,543.9,-1
-29.43171,-152.9461,5208.408,5176.0,1121.6,9998
-29.48714,-153.0116,5213.718,5299.0,1396.1,9998
-29.54792,-153.0713,5285.237,5281.0,1730.3,9998
-29.52892,-153.0444,5207.495,5258.0,1603.9,9998
-29.42468,-153.0096,5056.809,5088.0,1059.0,-1
-29.26526,-152.5849,5344.475,5321.0,588.5,9998
-29.24317,-152.6104,5139.339,5227.0,517.4,9998
-29.14285,-152.6252,5337.937,5361.0,487.9,9998
-29.26378,-152.4958,5361.433,5403.0,570.8,9998
-29.21916,-152.5556,5365.91,5328.0,507.0,9998
-29.28692,-152.4492,5271.581,5300.0,602.6,-1
-29.27485,-152.4474,5296.982,5315.0,571.9,-1
-29.30305,-152.4383,5290.477,5295.0,648.4,-1
-29.38692,-152.3328,5298.971,5289.0,910.8,-1
-29.3386,-152.3543,5237.339,5242.0,723.1,-1
-29.27639,-152.2386,5143.981,5146.0,433.4,-1
-29.22788,-152.1587,5143.711,5122.0,274.2,-1
-29.14292,-152.2422,5111.056,5103.0,456.1,-1
-29.13135,-152.271,5031.114,5037.0,484.6,-1
-29.1363,-152.369,5175.074,5202.0,514.7,-1
-29.13585,-152.4703,5251.868,5222.0,523.1,9998
-29.1577,-152.6813,5176.325,5130.0,429.4,9998
-29.09468,-153.3115,5251.206,5241.0,190.2,-1
-29.20314,-153.4093,5251.55,5252.0,345.8,-1
-29.31717,-153.1068,5249.66,5242.0,618.3,-1
-29.61344,-152.9475,5148.5,5201.0,1931.1,9998
-29.5901,-152.9512,5053.832,5198.0,1800.6,9998
-29.85199,-153.0714,5233.054,5255.0,2985.6,9998
-29.8927,-153.1584,5155.66,5069.0,3093.4,9998
-29.92166,-153.2914,5017.604,5076.0,3112.9,9998
-29.91131,-153.2554,5066.607,5092.0,3115.6,9998
-29.90467,-153.1851,5185.91,5040.0,3154.4,9998
-29.88797,-153.0875,5217.042,5244.0,3092.4,9998
-29.82746,-153.0228,5164.9,5141.0,2847.2,9998
-29.63788,-153.002,5213.461,5240.0,2077.6,9998
-29.59735,-152.9707,5067.605,5174.0,1841.4,9998
-29.48118,-152.8833,5060.861,5110.0,1320.7,9998
-29.54079,-152.4659,5194.497,5190.0,1544.9,-1
-29.63026,-152.2565,5083.213,5080.0,1664.6,-1
-29.59566,-152.2181,4834.93,4845.0,1441.8,-1
-29.65103,-151.9775,4970.835,5044.0,1450.2,9998
-29.72059,-152.0753,5262.095,5254.0,1838.0,-1
-29.77556,-152.2177,5254.898,5244.0,2139.6,-1
-29.75085,-152.1889,5149.608,5146.0,2006.4,-1
-29.7172,-152.2168,5181.237,5144.0,1936.9,-1
-29.75926,-152.1282,5094.899,5109.0,1947.9,-1
-29.79204,-151.9741,5157.834,5173.0,1929.6,9998
-29.74036,-151.8291,4873.137,4859.0,1574.2,9998
-29.67514,-151.7168,4648.744,4767.0,1277.7,9998
-29.64379,-151.5674,5027.902,4892.0,1221.7,-1
-45.81761,-167.3678,5245.44,5274.0,527.1,-1
-45.26953,-166.0038,5521.928,5564.0,473.6,-1
-45.41452,-165.5968,5571.548,5553.0,283.1,-1
-45.69039,-165.2477,5608.523,5655.0,235.5,9998
-45.91659,-166.1144,5551.569,5525.0,496.7,9998
-45.49378,-166.5523,5460.503,5492.0,853.5,9998
-45.57005,-166.2442,5519.26,5572.0,770.2,9998
-45.86846,-166.858,5440.391,5457.0,866.0,9998
-45.6409,-166.4135,5491.279,5493.0,889.1,9998
-44.17947,-166.3196,5450.622,5459.0,1064.6,-1
-44.04559,-165.5898,5441.79,5436.0,1490.9,-1
-44.3362,-164.5317,5361.243,5363.0,265.5,-1
-44.57288,-164.0043,5286.313,5289.0,1069.0,-1
-45.18709,-164.1948,5360.339,5365.0,102.3,-1
-45.74577,-166.7257,5448.287,5450.0,972.1,-1
-45.55143,-166.4422,5485.619,5535.0,860.8,9998
-45.40609,-166.3866,5459.193,5460.0,702.6,-1
-45.63819,-165.8183,5561.958,5606.0,650.5,9998
-45.0983,-166.7242,5352.158,5367.0,227.0,9998
-44.86459,-166.5228,5345.693,5347.0,709.6,-1
-44.65128,-166.2271,5421.268,5421.0,1311.5,9998
-43.5686,-166.9897,5301.904,5296.0,1313.5,-1
-43.36155,-165.7557,5149.492,5154.0,1479.4,-1
-43.69145,-164.7912,5139.261,5140.0,1287.1,-1
-43.5121,-164.3008,5250.913,5251.0,1262.1,9998
-43.45583,-163.8707,5051.494,5055.0,1341.7,-1
-41.7976,-165.9449,4937.286,4938.0,1454.6,9998
-40.51873,-166.5863,5035.794,5036.0,425.2,-1
-40.40887,-166.1509,5017.425,5016.0,450.8,-1
-39.37108,-166.0592,4914.322,4928.0,116.7,9998
-39.05872,-165.7639,5054.494,5067.0,463.5,9998
-38.60194,-166.3183,5250.263,5259.0,398.4,-1
-38.18788,-165.7127,5101.326,5108.0,906.9,-1
-37.18441,-165.6002,5190.661,5184.0,581.1,-1
-36.8212,-165.3537,4957.646,4970.0,432.3,9998
-36.46213,-165.0492,5171.125,5160.0,499.0,9998
-36.10896,-165.078,5172.449,5170.0,257.4,9998
-35.93488,-165.2311,5214.588,5223.0,216.1,-1
-35.48276,-165.8286,5002.174,5040.0,740.7,-1
-35.55327,-166.2354,5244.318,5231.0,694.1,9998
-35.70456,-166.6638,5343.642,5326.0,800.0,9998
-35.75379,-166.7843,5268.254,5284.0,737.8,9998
-35.52934,-167.0835,5230.375,5231.0,903.8,-1
-34.94321,-167.0243,5316.389,5320.0,597.9,9998
-35.16183,-166.5944,5382.634,5373.0,748.8,-1
-35.78234,-166.6047,5182.483,5202.0,685.4,9998
-35.86697,-166.8134,5185.74,5173.0,508.6,-1
-35.76023,-167.1219,5150.216,5147.0,568.9,9998
-35.63622,-166.9695,5217.729,5210.0,845.3,9998
-35.6735,-167.0332,5198.718,5207.0,762.4,9998
-35.49982,-167.0248,5234.265,5232.0,950.4,-1
-35.57516,-167.2848,5168.62,5163.0,748.5,9998
-35.16214,-167.5554,5162.02,5161.0,462.2,-1
-34.92474,-167.8108,5196.342,5185.0,382.9,-1
-34.99612,-167.952,5043.512,5045.0,260.9,9998
-34.9683,-168.0072,5050.41,5038.0,261.8,9998
-35.14099,-168.1004,5029.772,5031.0,112.7,-1
-35.19629,-167.8589,5091.426,5080.0,195.2,-1
-35.17371,-168.3126,4978.057,4983.0,119.7,-1
-34.96677,-168.8439,5130.795,5049.0,107.3,9998
-34.88514,-169.0194,5184.535,5162.0,108.6,-1
-35.01618,-169.2634,5189.614,5181.0,149.2,9998
-34.94658,-169.3804,5220.562,5219.0,332.6,-1
-34.55498,-169.4393,5187.494,5221.0,844.4,-1
-34.50067,-169.4788,5374.613,5362.0,998.1,-1
-34.4433,-169.2698,5308.481,5307.0,1147.7,-1
-34.45876,-169.4286,5331.044,5333.0,1079.2,-1
-34.0633,-169.4514,5120.237,5151.0,1138.2,9998
-33.92675,-169.1744,5373.424,5332.0,1254.0,-1
-34.02637,-169.2947,5388.971,5388.0,1220.6,-1
-33.74765,-169.6901,5487.963,5511.0,1244.8,9998
-33.91934,-169.8921,5537.443,5536.0,1267.9,9998
-33.69347,-170.079,5560.293,5550.0,1424.7,9998
-33.59023,-170.1512,5574.375,5560.0,1494.8,-1
-33.59904,-170.2216,5561.984,5557.0,1513.4,-1
-33.7299,-170.0978,5519.044,5541.0,1401.2,9998
-34.06898,-170.1391,5575.018,5580.0,1113.0,9998
-34.21689,-170.0214,5534.979,5489.0,976.0,9998
-34.13283,-169.7961,5491.074,5482.0,1120.9,-1
-33.7305,-169.8326,5487.68,5527.0,1300.2,9998
-33.64897,-169.8239,5487.234,5489.0,1298.0,-1
-33.40889,-170.0314,5576.204,5569.0,1452.7,-1
-33.57127,-169.9216,5522.217,5501.0,1365.7,9998
-33.63287,-169.6627,5517.154,5577.0,1241.1,9998
-33.73852,-169.6475,5534.818,5545.0,1249.8,9998
-33.78474,-169.6229,5391.601,5353.0,1220.6,9998
-33.69118,-169.676,5509.577,5560.0,1243.6,9998
-33.66821,-169.836,5527.206,5504.0,1311.6,9998
-33.74387,-170.0943,5525.427,5558.0,1396.1,9998
-33.71855,-170.0957,5543.731,5519.0,1412.5,9998
-33.8365,-170.0305,5551.612,5586.0,1339.3,9998
