WMO,lon,lat,grnd,uncertainty,tid_flag,SID,gebco,uncertainty2,tid_flag2,gebco2
6902882118,-30.28439,62.50742,-2189.997294,150.1496209,-1,33401,-2259.86169191,164.3,9998,-2260.0
6902881118,-56.43544,61.60761,-2761.773459,1879.59135,9998,33401,-2732.02989454,1856.7,9998,-2737.0
690304210,-54.45174833,61.379805,-2925.985516,1797.944138,9998,33401,-2836.53146068,1809.7,9998,-2834.0
690304110,-44.117085,57.44210333,-3448.068475,734.4706165,9998,33401,-3464.67598417,691.6,9998,-3465.0
690357240,8.931301667,68.13980167,-2396.721677,468.4320526,-1,33401,-2374.36443891,412.5,9998,-2374.0
690387011,-27.14119333,51.85568167,-3828.792659,3044.259306,9998,33401,-3816.6576464,2966.2,-1,-3817.0
690302941,-49.40654667,52.74050667,-3481.650384,2025.583957,9998,33401,-3486.02714094,1971.4,-1,-3485.0
690307125,-15.13943833,35.64146167,-2996.288579,1029.010849,-1,33401,-2943.46065352,1029.0,9998,-2940.0
690298399,-12.175185,-9.21434,-3257.9632,759.2512541,9998,33401,-3086.09960426,749.1,-1,-3076.0
690308511,-27.35004333,55.26843333,-3158.952499,1163.152822,9998,33401,-3120.67904439,1065.5,-1,-3121.0
690308211,-26.07313167,55.74698667,-3255.445507,2889.546085,-1,33401,-3300.06882368,2826.7,9998,-3297.0
690387111,-33.78277833,54.630275,-2336.502406,716.3616291,-1,33401,-2352.61902558,755.5,9998,-2354.0
690303811,-33.15497667,55.995075,-2423.420307,253.1289611,-1,33401,-2329.54679118,247.6,9998,-2323.0
6902818119,-56.80767167,61.33370167,-2795.065767,1764.402614,9998,33401,-2785.29213311,1673.9,9998,-2785.0
690303241,-57.87598833,58.332565,-2774.229929,3610.261897,9998,33401,-2762.62997986,3415.2,-1,-2764.0
690303041,-41.07646,58.40942,-3147.377874,1123.035335,9998,33401,-3148.11540796,1081.5,9998,-3148.0
690303441,-54.46280167,60.245205,-3205.455483,914.2804736,9998,33401,-3206.26352705,901.4,9998,-3207.0
690297641,-53.26197833,60.422655,-3256.136529,59.42585822,9998,33401,-3214.63114107,51.3,9998,-3216.0
690357151,5.43338,75.8539,-2363.434157,699.0894963,9998,33401,-2536.19555011,684.1,9998,-2538.0
690303911,-32.53636833,59.84255833,-2322.745481,655.7271568,-1,33401,-2184.7863415,642.2,9998,-2180.0
690387211,-33.17163167,58.834535,-2516.833304,875.3469107,-1,33401,-2551.49180036,842.7,9998,-2541.0
690308311,-36.94042833,58.32067333,-2950.150805,662.5221423,-1,33401,-2914.1405997,641.5,9998,-2919.0
690308611,-36.139745,58.35637833,-3093.702748,710.6739706,9998,33401,-3056.90826283,684.3,9998,-3057.0
690387311,-46.71047,59.05936833,-2773.086956,393.6940477,-1,33401,-2778.03658628,374.7,9998,-2776.0
690288641,-57.26065,58.46752,-2946.207396,2967.460239,9998,33401,-2973.24356301,2716.9,-1,-2974.0
690304011,-51.87481,61.219615,-3019.775123,1898.832738,9998,33401,-3019.41795194,1729.6,9998,-3020.0
690175646,-29.92816,49.956425,-3118.442775,2054.654787,-1,33401,-2925.88170276,1901.4,-1,-2928.0
690288841,-43.86398,53.18955167,-3713.438567,611.2057628,9998,33401,-3730.6002089,540.1,-1,-3731.0
690297246,-31.33657,47.41679,-3824.495447,933.2126741,9998,33401,-3767.34728815,888.6,-1,-3770.0
6902882119,-31.55713,62.20112,-2161.624326,469.4713417,-1,33401,-2434.21033531,491.5,9998,-2438.0
6902881119,-55.57636833,61.56067,-2772.535921,2246.46864,9998,33401,-2781.18724222,2180.4,9998,-2781.0
690304211,-54.42500833,61.453825,-2908.385817,1944.358298,9998,33401,-2817.28013475,1908.6,-1,-2815.0
690304111,-43.68229167,57.66168833,-3375.860956,1240.492114,-1,33401,-3381.77062376,1194.4,9998,-3382.0
690357241,9.374215,68.23279667,-2213.611265,571.5911202,-1,33401,-2241.79437311,478.7,9998,-2239.0
690387012,-27.212745,52.00262667,-3822.900742,3452.459995,9998,33401,-3776.2081224,3294.9,9998,-3779.0
690302942,-48.94753,51.96857833,-3292.639344,1532.212693,9998,33401,-3348.62086515,1579.2,-1,-3348.0
6902983100,-12.23161833,-9.237893333,-3116.909289,758.9323695,9998,33401,-3026.71479261,723.0,9998,-3024.0
690307126,-15.07289333,35.56844167,-3400.155385,1306.385607,-1,33401,-3431.41701276,1271.2,9998,-3431.0
690308512,-27.36717833,54.83180167,-3204.952691,977.8760054,-1,33401,-3228.20078256,928.4,9998,-3228.0
690308212,-25.93032667,55.73440167,-3288.622989,2792.972526,9998,33401,-3359.04530896,2798.9,9998,-3358.0
690387112,-33.51466833,54.02851333,-2451.262692,299.5407087,9998,33401,-2546.19820476,294.7,9998,-2542.0
6902818120,-56.33076,61.46833,-2784.285154,1965.310621,9998,33401,-2766.32627756,1928.8,9998,-2765.0
690303242,-57.54351167,57.82866167,-2707.847973,3791.34812,9998,33401,-2700.89089374,3607.2,9998,-2700.0
690303042,-43.74944333,58.04375667,-2960.964581,521.1948436,-1,33401,-3068.75520095,580.5,9998,-3067.0
690297642,-53.83272,60.67003,-3108.742028,218.8761794,9998,33401,-3076.00044355,204.4,9998,-3077.0
690303442,-55.314645,60.08969833,-3200.616943,1446.09283,-1,33401,-3189.01219079,1372.3,9998,-3189.0
690357152,5.86694,75.47689,-2661.69922,722.1250415,-1,33401,-2677.11462,720.2,9998,-2681.0
690297846,-45.196075,49.91168167,-3851.860321,5192.726856,-1,33401,-3847.95676293,4944.5,9998,-3845.0
690303912,-32.276505,59.95415833,-2260.998721,767.9910743,-1,33401,-2277.28478245,681.2,9998,-2270.0
690387212,-33.30837333,58.70561,-2573.625859,833.8046779,-1,33401,-2381.56708401,651.9,9998,-2379.0
690308612,-36.300975,58.41364167,-3204.955387,513.1034549,-1,33401,-3187.26532597,496.3,9998,-3191.0
690308312,-36.51458667,58.43522333,-3191.288364,393.4284527,-1,33401,-3191.02062207,302.9,9998,-3191.0
690304012,-53.50898833,62.07797833,-2829.109247,2424.461609,-1,33401,-2814.67066743,2322.5,9998,-2815.0
690387312,-48.452965,59.96139167,-2930.220435,2688.06636,-1,33401,-2966.25572879,3235.4,9998,-2967.0
690288642,-56.626045,57.723615,-2956.158715,3526.387725,9998,33401,-2968.69319065,3262.7,9998,-2968.0
690175647,-29.60006,49.79433,-3204.440098,2203.668738,9998,33401,-2619.34306805,2122.1,9998,-2640.0
690297247,-31.23942833,47.30633333,-3507.75412,1049.673201,-1,33401,-3567.68768146,997.3,9998,-3567.0
690288842,-43.75743,53.7066,-3615.854792,1539.023383,-1,33401,-3632.44042528,1399.6,9998,-3633.0
6902882120,-30.13597167,61.94675667,-2080.2927,271.0486402,-1,33401,-2094.69418241,169.6,9998,-2093.0
6902881120,-53.69926833,61.39178667,-2998.253435,1920.928867,9998,33401,-2933.92671686,1923.4,9998,-2932.0
690304212,-55.06571833,61.21118667,-2904.533108,1418.390811,9998,33401,-2894.86978748,1456.9,9998,-2897.0
690357242,9.6052,68.20719,-2027.420362,985.910477,-1,33401,-1969.91729699,804.5,9998,-1966.0
690304112,-43.37596333,57.30760167,-3415.936913,242.9243365,-1,33401,-3418.72806433,266.6,9998,-3419.0
690387013,-27.563435,51.88669833,-3848.25277,3062.662389,-1,33401,-3838.67426432,2895.4,9998,-3840.0
690302943,-48.05569667,51.18263167,-3246.99469,831.8211915,9998,33401,-3244.39734283,755.7,-1,-3241.0
690297043,-36.04345167,50.78807,-3559.288066,2987.285664,9998,33401,-3688.17474902,2859.4,9998,-3687.0
6902983101,-12.22579833,-9.250496667,-3116.908142,754.8088377,9998,33401,-3004.53772232,727.7,-1,-3009.0
690307127,-14.88221167,35.49806333,-3348.391988,1053.057998,-1,33401,-3346.75576161,1016.0,9998,-3355.0
690308513,-26.88571333,54.80634833,-3244.97553,3124.320866,-1,33401,-3349.97814667,3239.8,9998,-3349.0
690308213,-25.80027333,55.75667167,-3287.641067,2689.626091,9998,33401,-3305.63803125,2653.7,9998,-3307.0
690387113,-33.86216,53.75151833,-2725.427424,620.4708968,-1,33401,-2768.95259396,611.9,9998,-2769.0
6902818121,-55.70342,61.53292667,-2774.496808,2185.248635,9998,33401,-2777.59228242,2138.5,9998,-2778.0
690303243,-57.098915,57.38244167,-2660.016921,3589.951194,9998,33401,-2658.26622621,3450.1,9998,-2657.0
690303043,-45.14194,57.5751,-3156.380601,1370.762504,-1,33401,-3165.84272599,1344.6,9998,-3157.0
690303443,-55.039535,60.12774667,-3168.408009,1349.347499,9998,33401,-3191.82988929,1269.9,9998,-3192.0
690297643,-53.91984,60.0352,-3306.953008,719.7566662,9998,33401,-3318.25087925,597.6,9998,-3318.0
690297847,-45.364475,50.32414333,-3699.779389,4275.415872,9998,33401,-3865.77292671,4153.3,-1,-3863.0
690303913,-32.34800667,60.12066167,-2277.62638,624.6690559,-1,33401,-2195.37277934,537.4,9998,-2195.0
690387213,-33.17583167,58.82275,-2508.02596,938.2790979,-1,33401,-2547.3232128,827.6,9998,-2550.0
690308313,-36.504495,58.54994833,-2773.202555,448.1830515,-1,33401,-3033.71117233,369.3,9998,-2999.0
690308613,-36.4713,57.84066333,-3081.142367,261.4968065,-1,33401,-3083.41670255,252.9,9998,-3081.0
690304013,-55.03272,61.628,-2838.001768,2178.003028,9998,33401,-2783.90202064,2143.0,9998,-2784.0
690288643,-55.71092833,56.83018333,-2895.796671,4301.639028,9998,33401,-2891.95308085,3919.0,9998,-2892.0
690387313,-51.40277333,60.947275,-3073.535123,326.1785325,-1,33401,-3062.25008848,238.6,9998,-3062.0
690355653,-5.173796667,68.45754333,-3155.782065,991.8753224,-1,33401,-3188.85756406,967.5,9998,-3208.0
690175648,-29.83413,49.59521,-3399.720449,2279.622208,9998,33401,-3334.47088556,2154.9,-1,-3336.0
690297248,-30.90059833,47.39156667,-3469.682774,1171.08773,9998,33401,-3557.74517388,1122.0,-1,-3552.0
690288843,-43.62497667,53.96185667,-3651.821056,868.9946918,-1,33401,-3598.19218958,809.4,9998,-3606.0
690297557,-33.204215,52.36852,-3798.435237,3309.260717,9998,33401,-3635.19122348,3191.8,9998,-3626.0
6902882121,-30.34966,61.91606,-2140.105493,172.2029735,-1,33401,-2121.8232939,160.8,9998,-2127.0
6902881121,-56.76188,61.04931,-2875.260398,1382.871682,9998,33401,-2853.58893186,1382.3,9998,-2854.0
690357243,10.22686,68.28454,-1340.021275,2033.182526,-1,33401,-1335.90153314,1710.1,9998,-1339.0
690304213,-56.79056333,61.82741167,-2686.446194,840.3120017,9998,33401,-2661.92576226,818.1,9998,-2662.0
690304113,-43.33202667,57.751715,-3361.209006,1251.767671,9998,33401,-3404.26452279,1210.0,9998,-3404.0
690387014,-26.61688,51.75282,-3827.854394,2067.170072,9998,33401,-3878.78993332,1977.1,-1,-3878.0
690302944,-46.7723,50.95522,-3111.322751,2208.071918,-1,33401,-3109.45220108,2502.9,9998,-3116.0
690297044,-35.29440667,50.53404167,-3840.932889,3219.520816,-1,33401,-4229.76879445,3189.5,9998,-4230.0
6902983102,-12.21682,-9.26546,-3106.128276,753.4660846,9998,33401,-2992.9473891,733.5,-1,-2995.0
690307128,-14.75225833,35.43337,-3300.523728,824.6830668,-1,33401,-3245.31296225,786.4,9998,-3250.0
690308514,-26.89828167,55.42440333,-3218.452203,1963.515441,-1,33401,-3206.53059423,1922.7,9998,-3208.0
690308214,-25.52811833,55.74890833,-3353.00101,1854.936257,9998,33401,-3395.14299255,1804.1,9998,-3394.0
690387114,-33.94656333,53.44037333,-2786.151613,573.5646375,-1,33401,-2771.59208736,544.0,9998,-2775.0
6902818122,-57.83865667,60.33195,-2770.847904,2199.502901,9998,33401,-2805.53389742,2087.0,9998,-2807.0
690303244,-56.27907333,56.870455,-2673.828108,4173.201067,9998,33401,-2671.80602228,4002.2,9998,-2671.0
690303444,-54.82738167,59.5109,-3193.935609,1253.286408,9998,33401,-3199.92486468,1212.5,-1,-3200.0
690303044,-47.243885,57.32380167,-3177.919878,1053.062913,-1,33401,-3206.29582812,1075.9,9998,-3208.0
690357154,6.961263333,75.36932167,-2247.994343,288.80393,-1,33401,-2290.02610898,241.4,9998,-2286.0
690297644,-54.38475833,59.93072,-3293.327368,920.8237447,9998,33401,-3294.99974351,873.0,-1,-3295.0
690387214,-33.17183,58.78303,-2255.33299,886.1199193,-1,33401,-2386.24695491,698.8,9998,-2354.0
690303914,-32.14821,60.22087,-2402.988711,710.860925,9998,33401,-2215.94850042,578.4,9998,-2214.0
690308614,-36.36821667,57.75232333,-2877.004506,388.8137729,9998,33401,-2862.88108045,379.5,-1,-2862.0
690308314,-36.63861833,58.61353667,-3038.959813,487.6874821,-1,33401,-3038.48731608,512.2,9998,-3037.0
690387314,-53.31023,61.96711667,-2876.033023,3270.292561,9998,33401,-2932.2087638,3138.9,9998,-2935.0
690304014,-54.606655,61.55587167,-2861.468536,2070.448834,-1,33401,-2829.72664362,1934.5,9998,-2830.0
690288644,-54.42972333,55.88216833,-3029.889554,4608.979775,-1,33401,-3036.42058927,4374.2,9998,-3036.0
690175649,-29.819895,49.48568167,-3498.276761,2464.602546,9998,33401,-3425.42767545,2328.5,9998,-3426.0
690288844,-43.55200833,54.145415,-3646.891388,201.9175315,-1,33401,-3675.58615642,200.7,9998,-3677.0
690297249,-30.60303667,47.25176667,-3654.035034,1691.254875,9998,33401,-3670.50725013,1619.3,9998,-3670.0
690297558,-32.87482167,52.57825,-3847.041498,3007.067665,-1,33401,-3861.92287145,2866.3,9998,-3855.0
6902882122,-30.19042,62.02512,-2088.12476,169.9249734,-1,33401,-2102.64840652,157.3,9998,-2102.0
6902881122,-57.67669,59.86714,-2854.03159,1642.008462,9998,33401,-2889.02954139,1607.5,9998,-2885.0
690304214,-55.69331667,60.94088,-2903.617572,988.7778843,9998,33401,-2896.6513626,921.3,9998,-2897.0
690387015,-27.49703,51.7016,-2959.661146,1944.350917,9998,33401,-3280.2062196,1870.1,-1,-3278.0
690357244,9.140903333,68.02694333,-2047.051017,987.0193764,-1,33401,-2037.21039644,937.2,9998,-2038.0
690304114,-43.17054,57.27029,-3412.047834,265.6175618,9998,33401,-3157.56057052,266.4,9998,-3130.0
690302945,-46.61809,51.14406,-2823.894536,2035.170178,-1,33401,-2818.50554555,2087.4,9998,-2825.0
690297045,-35.60558,50.744435,-3760.033791,2489.237405,9998,33401,-3733.68893718,2411.5,-1,-3736.0
6902983103,-12.27002667,-9.313886667,-3056.143949,765.5386797,9998,33401,-3034.51394953,737.5,-1,-3035.0
690308215,-24.29882,56.48298,-3239.628733,1695.217911,-1,33401,-3280.1860355,1666.9,9998,-3294.0
690308515,-25.47962,55.76782167,-3351.044871,1700.042055,9998,33401,-3450.94364979,1711.6,9998,-3450.0
690387115,-34.02435167,53.35742333,-2782.259657,585.2898059,9998,33401,-2744.28763902,572.7,9998,-2740.0
6902818123,-58.01026667,59.41438333,-2769.09646,2699.864805,9998,33401,-2756.15190114,2614.0,-1,-2756.0
690303245,-54.95063,55.68206,-2691.709396,6574.120892,9998,33401,-2696.4958841,6489.6,9998,-2699.0
690303445,-55.93661,59.59481,-3138.290067,1303.216407,9998,33401,-3126.08012636,1253.7,-1,-3127.0
690297645,-53.9618,59.70456,-3340.195713,1159.329698,-1,33401,-3309.7610556,1136.2,9998,-3313.0
690303045,-48.30717667,57.38065833,-3385.691151,821.4290943,-1,33401,-3368.17703911,796.9,9998,-3373.0
690357155,7.77764,74.99996,-2615.826856,274.8973638,-1,33401,-2588.94721982,262.1,9998,-2580.0
690387215,-33.10009167,58.85471667,-2445.361919,999.7907428,-1,33401,-2405.66435674,827.2,9998,-2384.0
690303915,-31.92656,60.271925,-2467.59944,833.3767585,-1,33401,-2395.59964386,712.4,9998,-2396.0
690308615,-36.26468,57.76219,-2910.227875,362.3359468,-1,33401,-2976.2913111,342.4,-1,-2973.0
690308315,-37.27111333,58.75882,-3158.999333,434.4203882,-1,33401,-3060.42508859,400.8,9998,-3053.0
690387315,-53.70104833,62.41647667,-2612.978334,747.1289176,9998,33401,-2586.10820433,724.9,9998,-2587.0
690304015,-56.17695833,61.80139667,-2699.163123,1420.539644,9998,33401,-2689.04440565,1255.8,9998,-2689.0
690175650,-29.58751833,49.26034167,-2856.658224,2043.293895,9998,33401,-3002.59301164,1957.2,-1,-3007.0
690288645,-52.99884833,55.39607167,-3124.746677,5699.989221,9998,33401,-3143.46117648,5357.3,9998,-3146.0
690288845,-43.50963333,54.25953167,-3504.580036,297.4323372,-1,33401,-3449.33050697,282.2,9998,-3439.0
690297250,-30.43554667,47.07105667,-3662.868659,2038.271697,-1,33401,-3640.86508067,1939.3,9998,-3617.0
6902882123,-30.15663167,62.20763833,-2116.529327,95.08963928,-1,33401,-2083.14797558,31.0,9998,-2083.0
6902881123,-57.82000667,59.44960333,-2808.191091,2313.957765,9998,33401,-2862.51152816,2327.2,-1,-2859.0
690304215,-56.699705,61.07580167,-2871.346225,1441.764265,9998,33401,-2856.00092902,1371.9,9998,-2856.0
690357245,9.74944,68.31345,-2062.697863,740.0586971,-1,33401,-2171.53236447,588.4,9998,-2178.0
690304115,-43.23056167,57.20225,-3419.86688,291.769627,-1,33401,-3438.20888876,285.2,9998,-3438.0
690387016,-27.65913,51.64775833,-3475.16453,1933.236112,9998,33401,-3231.96523965,1878.1,-1,-3232.0
690302946,-46.30587333,51.21509333,-3392.392445,1300.993877,-1,33401,-3467.86956244,990.2,9998,-3463.0
690297046,-35.66337,50.90919,-3444.186374,1734.320312,9998,33401,-3752.41327798,1649.9,-1,-3757.0
6902983104,-12.227135,-9.407888333,-3026.730257,838.9643503,9998,33401,-3005.19421379,802.2,-1,-3006.0
690308216,-25.24646,56.81032,-2989.601803,2580.187085,9998,33401,-2936.13116772,2539.2,-1,-2936.0
690308516,-24.962285,56.17032833,-3209.462783,1260.838971,9998,33401,-3238.38414778,1244.9,9998,-3243.0
690387116,-35.30713,53.35487,-2286.771864,512.2460138,-1,33401,-2463.96623933,471.3,9998,-2445.0
6902818124,-58.24701333,58.85541333,-2794.641017,3224.292021,9998,33401,-2781.65505198,3196.6,-1,-2781.0
690303246,-53.00473,55.09142,-2873.745615,9747.14309,-1,33401,-2616.2799171,9277.4,9998,-2611.0
690303446,-55.96350667,59.67118833,-3077.751839,1302.064971,9998,33401,-3063.65555441,1262.5,-1,-3063.0
690303046,-47.176015,57.86522167,-3177.776121,1232.059471,-1,33401,-3179.06704922,1145.8,9998,-3177.0
690297646,-53.80523167,59.34141,-3316.889919,1223.733705,9998,33401,-3440.16017245,1168.5,9998,-3427.0
690387216,-32.85322667,59.05115667,-2233.722148,847.7116481,-1,33401,-2223.26398583,616.0,9998,-2227.0
690303916,-31.58800833,60.35814833,-2327.547862,1001.320452,9998,33401,-2241.52125621,901.7,9998,-2254.0
690308616,-36.03249333,57.81353167,-3103.604962,656.4075344,-1,33401,-3074.43088537,611.6,9998,-3052.0
690308316,-37.21032667,59.18891333,-3111.06305,728.5074443,-1,33401,-3124.83607797,657.0,9998,-3126.0
690304016,-56.779955,61.79544833,-2679.607803,1048.100308,9998,33401,-2673.79452199,931.5,9998,-2673.0
690387316,-53.11412833,62.04403667,-2866.246193,3186.781817,-1,33401,-2864.26900911,3040.6,9998,-2864.0
690288646,-51.05676,55.34457,-3229.209862,1138.359742,9998,33401,-3231.37644958,1061.5,9998,-3230.0
690297251,-30.39973,46.89205,-3517.642081,2086.628269,9998,33401,-3432.81489201,2043.3,-1,-3433.0
690288846,-43.56682,54.26494,-3546.490766,268.9291488,-1,33401,-3509.3112748,243.3,9998,-3503.0
6902882124,-30.34487,62.16833,-2028.280605,210.1304451,-1,33401,-2035.20987856,207.5,9998,-2035.0
6902881124,-58.04307333,58.78971667,-2873.826298,3257.255357,9998,33401,-2858.25584923,3286.2,-1,-2858.0
690304216,-56.69047333,60.51389833,-2984.78787,664.0203485,9998,33401,-3005.48013349,676.8,9998,-3005.0
690357246,11.49680333,68.73694,-1856.700501,928.5644736,-1,33401,-2117.37020449,597.8,9998,-2111.0
690387017,-28.94239,51.59872,-3180.482965,1383.456503,9998,33401,-2509.21238257,1324.8,-1,-2504.0
690304116,-43.0283,57.28953,-3406.192531,246.6780815,9998,33401,-3326.03194214,240.6,-1,-3329.0
690302947,-46.19765333,51.08507333,-3540.669886,863.1215553,-1,33401,-3635.66119904,817.2,9998,-3639.0
690297047,-35.56564167,50.92349,-3812.560996,1604.364241,9998,33401,-3840.78059363,1532.9,-1,-3839.0
6902983105,-12.16960333,-9.448993333,-3182.528946,961.8777844,9998,33401,-3121.40325242,916.5,-1,-3122.0
690308517,-23.84670833,56.41372167,-3055.145452,1047.564224,-1,33401,-3114.16538184,1008.5,9998,-3115.0
690308217,-25.44717667,56.39973333,-3103.97445,2539.478196,9998,33401,-3093.31284492,2479.8,-1,-3094.0
690387117,-33.84300167,53.26845,-2471.018239,403.9316371,-1,33401,-2537.90217642,406.2,9998,-2525.0
6902818125,-57.94923,58.22170333,-2678.416869,3327.957185,9998,33401,-2710.29846819,3255.5,-1,-2711.0
690303047,-46.606,58.5837,-2710.612868,1218.957433,-1,33401,-2662.18249484,1164.1,9998,-2660.0
690303447,-56.24655667,59.75954833,-3028.912507,1495.631621,9998,33401,-3014.42444297,1488.0,-1,-3014.0
690297647,-55.07871167,58.89181333,-3366.74298,624.4700925,9998,33401,-3321.41771769,629.9,9998,-3327.0
690303917,-31.791025,60.26808333,-2263.88174,940.6566615,-1,33401,-2301.3652848,841.3,9998,-2304.0
690308617,-36.06434667,57.92032333,-2455.342487,339.2530989,-1,33401,-2412.43487516,478.8,9998,-2404.0
690387217,-32.869395,59.19862333,-2432.564207,821.1842229,9998,33401,-2435.23088664,543.8,9998,-2438.0
690308317,-37.936145,59.46865667,-3164.672228,1265.304064,-1,33401,-3156.59822325,1306.8,9998,-3157.0
690304017,-57.16613833,61.76896333,-2657.120994,887.3905263,9998,33401,-2661.02304535,854.8,-1,-2661.0
690387317,-55.08753,61.30597,-2851.752902,1588.657022,9998,33401,-2876.16149065,1546.5,9998,-2873.0
690297561,-33.57962667,52.43178667,-3309.092668,2636.617331,9998,33401,-3280.59248718,2540.6,9998,-3284.0
690297252,-30.29883833,46.74513167,-3387.921408,1976.650064,9998,33401,-3326.80497362,1909.8,-1,-3329.0
690288647,-50.96449,55.47895,-3405.742378,2181.550081,9998,33401,-3444.55350175,2005.2,9998,-3444.0
690288847,-43.50803167,54.116325,-3607.92989,259.1902868,-1,33401,-3652.85350211,235.4,9998,-3660.0
6902882125,-30.318405,62.067815,-2109.688889,229.5302021,-1,33401,-2119.61517836,205.5,9998,-2120.0
6902881125,-57.91523,58.21591,-2709.717024,3337.804487,9998,33401,-2706.18542912,3331.1,-1,-2706.0
690304217,-57.75645333,59.86885,-2865.757702,1719.914753,-1,33401,-2878.86370522,1759.2,9998,-2879.0
690304117,-43.65219167,57.35759167,-3409.097974,110.2233775,-1,33401,-3157.20108187,88.3,9998,-3184.0
690387018,-27.89432,51.56393167,-3574.635289,1592.057389,-1,33401,-3334.93079338,1515.0,9998,-3342.0
690357247,12.78776667,69.12162,-2764.233307,552.6639644,-1,33401,-2760.02957558,261.1,9998,-2758.0
690302948,-46.3341,51.12783,-2984.250179,1310.986639,-1,33401,-3008.43551088,1145.0,9998,-2996.0
690297048,-35.60030667,50.828615,-3617.758916,1962.549,9998,33401,-3619.40615783,1885.4,-1,-3621.0
6902983106,-12.15909667,-9.435833333,-3190.366387,924.8112177,9998,33401,-3131.74793549,901.3,-1,-3127.0
690289447,-39.04120167,-49.295875,-3620.212149,10572.41871,9999,33401,-5003.63268068,10020.2,9998,-4949.0
690308518,-24.21836667,56.19086167,-3007.343178,1712.001876,-1,33401,-3032.75484262,1673.5,9998,-3029.0
690308218,-25.09581667,56.38807167,-3135.220066,2190.26103,9998,33401,-3130.03819429,2225.0,-1,-3130.0
6902818126,-57.69764333,57.85145167,-2672.629906,3528.442007,9998,33401,-2659.57442676,3447.1,9998,-2660.0
690303048,-46.71252667,58.66622667,-2602.990123,911.9099585,-1,33401,-2643.03045403,870.3,9998,-2645.0
690387118,-33.9217,53.02067,-2924.125671,947.5850287,-1,33401,-2875.80112166,903.0,9998,-2876.0
690303248,-51.55619333,53.86689833,-2794.84908,6331.02879,9998,33401,-2809.07228089,6009.6,9998,-2811.0
690303448,-55.50133833,60.07339167,-3208.426301,1487.976137,9998,33401,-3231.10604948,1414.0,9998,-3231.0
690297648,-55.87180833,59.25975667,-3185.218517,1646.366717,9998,33401,-3170.28382417,1592.6,-1,-3170.0
690303918,-32.25598167,60.36698167,-2344.198477,494.2358851,9998,33401,-2318.57062547,464.3,9998,-2320.0
690387218,-32.82097167,59.51071667,-2470.687013,665.4705777,9998,33401,-2365.9175685,654.6,-1,-2353.0
690308618,-35.8315,58.33911,-2457.21565,725.4598356,9998,33401,-2508.73392274,720.0,9998,-2509.0
690308318,-38.93384,59.26965,-3030.985307,1309.808315,-1,33401,-3057.79003158,1250.7,9998,-3061.0
690303519,-19.48534,48.77754,-3861.996191,1574.568296,9998,33401,-3867.44707217,1509.1,-1,-3866.0
690304018,-56.62504167,61.81451833,-2675.692355,1005.042619,9998,33401,-2674.03461275,927.2,-1,-2674.0
690387318,-57.27816,61.13372,-2799.018892,1620.960746,9998,33401,-2825.62192347,1571.0,9998,-2824.0
690297562,-33.45051333,52.47239167,-2908.627045,2282.156623,-1,33401,-2634.55461679,2181.8,9998,-2650.0
690288648,-51.66551,55.38011,-3262.378915,250.1635022,9998,33401,-3293.28078184,310.7,9998,-3295.0
690288848,-43.653095,54.05404333,-3444.196181,481.9664201,-1,33401,-3528.94072092,490.3,9998,-3525.0
690297253,-30.25086333,46.52949167,-3517.759553,2018.391501,-1,33401,-3492.69899345,1948.8,9998,-3495.0
6902882126,-29.4584,62.23238,-1988.0537,999.556583,-1,33401,-1984.37165714,920.1,9998,-1977.0
6902881126,-57.29705,57.72548,-2796.857127,3882.012328,9998,33401,-2783.83880211,3752.5,9998,-2785.0
690304218,-57.901955,58.97557833,-2965.621709,2772.635535,9998,33401,-2941.55881669,2687.0,-1,-2941.0
690387019,-28.16048,51.4188,-3341.595916,936.9073054,9998,33401,-3403.86352195,918.3,9998,-3404.0
690304118,-43.79865,57.440075,-3432.472028,397.1721345,-1,33401,-3459.49722715,383.0,9998,-3459.0
690357248,12.274635,69.124325,-2874.604045,50.80198705,-1,33401,-2878.28422146,62.9,9998,-2878.0
690302949,-46.609495,50.89288667,-2878.727196,2274.951356,-1,33401,-2536.24182327,2202.2,9998,-2517.0
690297049,-35.52113333,50.74395167,-3758.085978,2294.93946,9998,33401,-3686.20676282,2195.2,-1,-3687.0
690357348,7.865301667,69.886,-3084.305286,760.104285,-1,33401,-3082.77397041,780.7,9998,-3083.0
6902983107,-12.12990833,-9.439408333,-3206.037592,933.0088065,9998,33401,-3236.33006917,905.2,-1,-3232.0
690308519,-24.76790167,56.07303,-3209.489469,972.260261,-1,33401,-3225.6277213,960.0,9998,-3227.0
690308219,-22.268,56.14866,-3187.02076,885.5054712,9999,33401,-1326.77540469,848.2,9998,-1326.0
690303049,-46.83227,58.82052667,-2675.350601,98.75690228,-1,33401,-2693.82454166,90.5,9998,-2691.0
6902818127,-56.45813,57.52847,-2850.669002,3757.772829,9998,33401,-2867.16260868,3551.6,-1,-2863.0
690387119,-33.95502,53.06614,-2938.775751,903.7945177,9998,33401,-2940.67368042,845.6,9998,-2979.0
690303249,-50.79334833,52.952235,-2954.443855,6714.924962,9998,33401,-2852.12550783,6498.4,9998,-2851.0
690303449,-56.48145333,60.163685,-3182.059743,430.0381797,9998,33401,-3158.05834593,415.8,9998,-3158.0
690297649,-54.50416,59.57224833,-3214.409292,979.8526604,9998,33401,-3272.33558405,959.1,9998,-3273.0
