# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20250218072417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1902204/profiles/D1902204_096.nc,20201013202141,-19.178,-6.500,A,854,AO,20250216134147
aoml/1902204/profiles/D1902204_097.nc,20201023185406,-19.086,-6.847,A,854,AO,20250216134147
aoml/1902204/profiles/D1902204_098.nc,20201102175635,-18.992,-7.142,A,854,AO,20250216134147
aoml/1902204/profiles/D1902204_099.nc,20201112165201,-18.950,-7.452,A,854,AO,20250216134148
aoml/1902204/profiles/D1902204_100.nc,20201122161041,-18.939,-7.757,A,854,AO,20250216134148
aoml/1902204/profiles/D1902204_101.nc,20201202144127,-19.029,-8.014,A,854,AO,20250216134148
aoml/1902204/profiles/D1902204_102.nc,20201212132036,-19.186,-8.179,A,854,AO,20250216134148
aoml/1902204/profiles/D1902204_103.nc,20201222122108,-19.375,-8.286,A,854,AO,20250216134149
aoml/1902204/profiles/D1902204_104.nc,20210101112610,-19.624,-8.357,A,854,AO,20250216134149
aoml/1902204/profiles/D1902204_105.nc,20210111101407,-19.791,-8.387,A,854,AO,20250216134149
aoml/1902204/profiles/D1902204_106.nc,20210121091849,-19.928,-8.357,A,854,AO,20250216134150
aoml/1902204/profiles/D1902204_107.nc,20210131075551,-20.018,-8.275,A,854,AO,20250216134150
aoml/1902204/profiles/D1902204_108.nc,20210210064932,-20.077,-8.250,A,854,AO,20250216134150
aoml/1902204/profiles/D1902204_109.nc,20210220055244,-20.141,-8.274,A,854,AO,20250216134150
aoml/1902204/profiles/D1902204_110.nc,20210302044021,-20.172,-8.334,A,854,AO,20250216134151
aoml/1902204/profiles/D1902204_111.nc,20210312031832,-20.178,-8.428,A,854,AO,20250216134151
aoml/1902204/profiles/D1902204_112.nc,20210322015448,-20.128,-8.565,A,854,AO,20250216134151
aoml/1902204/profiles/D1902204_113.nc,20210401010659,-20.035,-8.720,A,854,AO,20250216134152
aoml/1902204/profiles/D1902204_114.nc,20210410235745,-19.931,-8.792,A,854,AO,20250216134152
aoml/1902204/profiles/D1902204_115.nc,20210420231524,-19.845,-8.742,A,854,AO,20250216134152
aoml/1902204/profiles/D1902204_116.nc,20210430220942,-19.821,-8.602,A,854,AO,20250216134153
aoml/1902204/profiles/D1902204_117.nc,20210510211320,-19.969,-8.328,A,854,AO,20250216134153
aoml/1902204/profiles/D1902204_118.nc,20210520201958,-20.308,-8.033,A,854,AO,20250216134153
aoml/1902204/profiles/D1902204_119.nc,20210530190037,-20.609,-7.854,A,854,AO,20250216134154
aoml/1902204/profiles/D1902204_120.nc,20210609180558,-20.741,-7.828,A,854,AO,20250216134154
aoml/1902204/profiles/D1902204_121.nc,20210619165946,-20.758,-7.791,A,854,AO,20250216134154
aoml/1902204/profiles/D1902204_122.nc,20210629155611,-20.602,-7.603,A,854,AO,20250216134155
aoml/1902204/profiles/D1902204_123.nc,20210709143210,-20.495,-7.202,A,854,AO,20250216134155
aoml/1902204/profiles/D1902204_124.nc,20210719131851,-20.537,-6.630,A,854,AO,20250216134155
aoml/1902204/profiles/D1902204_125.nc,20210729121018,-20.679,-6.262,A,854,AO,20250216134156
aoml/1902204/profiles/D1902204_126.nc,20210808113347,-20.833,-6.080,A,854,AO,20250216134156
aoml/1902204/profiles/D1902204_127.nc,20210818102737,-20.895,-6.044,A,854,AO,20250216134156
aoml/1902204/profiles/D1902204_128.nc,20210828093811,-21.001,-6.032,A,854,AO,20250216134157
aoml/1902204/profiles/D1902204_129.nc,20210907081227,-21.064,-5.958,A,854,AO,20250216134157
aoml/1902204/profiles/D1902204_130.nc,20210917065254,-21.071,-5.597,A,854,AO,20250216134157
aoml/1902204/profiles/D1902204_131.nc,20210927055243,-20.813,-4.865,A,854,AO,20250216134158
aoml/1902204/profiles/D1902204_132.nc,20211007045449,-20.743,-4.016,A,854,AO,20250216134158
aoml/1902204/profiles/D1902204_133.nc,20211017040528,-21.360,-3.012,A,854,AO,20250216134158
aoml/1902204/profiles/D1902204_134.nc,20211027031116,-21.663,-2.048,A,854,AO,20250216134159
aoml/1902204/profiles/D1902204_135.nc,20211106013418,-21.424,-1.264,A,854,AO,20250216134159
aoml/1902204/profiles/D1902204_136.nc,20211116004419,-20.714,-0.791,A,854,AO,20250216134159
aoml/1902204/profiles/D1902204_137.nc,20211125234614,-19.942,-0.633,A,854,AO,20250216134200
aoml/1902204/profiles/D1902204_138.nc,20211205222252,-19.744,-0.500,A,854,AO,20250216134200
aoml/1902204/profiles/D1902204_139.nc,20211215210434,-19.898,-0.457,A,854,AO,20250216134200
aoml/1902204/profiles/D1902204_140.nc,20211225195441,-20.263,-0.604,A,854,AO,20250216134201
aoml/1902204/profiles/D1902204_141.nc,20220104182919,-20.741,-1.021,A,854,AO,20250216134201
aoml/1902204/profiles/D1902204_142.nc,20220114173848,-20.872,-1.619,A,854,AO,20250216134201
aoml/1902204/profiles/D1902204_143.nc,20220124164156,-20.683,-2.183,A,854,AO,20250216134202
aoml/1902204/profiles/D1902204_144.nc,20220203153642,-20.328,-2.381,A,854,AO,20250216134202
aoml/1902204/profiles/D1902204_145.nc,20220213144330,-20.394,-2.167,A,854,AO,20250216134202
aoml/1902204/profiles/D1902204_146.nc,20220223134421,-20.827,-1.933,A,854,AO,20250216134203
aoml/1902204/profiles/D1902204_147.nc,20220305123712,-21.063,-1.637,A,854,AO,20250216134203
aoml/1902204/profiles/D1902204_148.nc,20220315114926,-21.009,-1.035,A,854,AO,20250216134204
aoml/1902204/profiles/D1902204_149.nc,20220325104834,-20.786,-0.413,A,854,AO,20250216134204
aoml/1902204/profiles/D1902204_150.nc,20220404100303,-20.794,0.162,A,854,AO,20250216134204
aoml/1902204/profiles/D1902204_151.nc,20220414085705,-21.040,0.712,A,854,AO,20250216134205
aoml/1902204/profiles/D1902204_152.nc,20220424081523,-21.223,1.068,A,854,AO,20250216134205
aoml/1902204/profiles/D1902204_153.nc,20220504072527,-21.280,1.199,A,854,AO,20250216134205
aoml/1902204/profiles/D1902204_154.nc,20220514063011,-21.373,1.281,A,854,AO,20250216134206
aoml/1902204/profiles/D1902204_155.nc,20220524045728,-21.568,1.382,A,854,AO,20250216134206
aoml/1902204/profiles/D1902204_156.nc,20220603033812,-21.762,1.548,A,854,AO,20250216134207
aoml/1902204/profiles/D1902204_157.nc,20220613022326,-21.899,1.920,A,854,AO,20250216134207
aoml/1902204/profiles/D1902204_158.nc,20220623011929,-21.841,2.485,A,854,AO,20250216134207
aoml/1902204/profiles/D1902204_159.nc,20220703001411,-21.509,3.027,A,854,AO,20250216134208
aoml/1902204/profiles/D1902204_160.nc,20220712230049,-21.069,3.556,A,854,AO,20250216134208
aoml/1902204/profiles/D1902204_161.nc,20220722213405,-20.854,3.777,A,854,AO,20250216134208
aoml/1902204/profiles/D1902204_162.nc,20220801202156,-20.799,3.877,A,854,AO,20250216134209
aoml/1902204/profiles/D1902204_163.nc,20220811190251,-20.874,3.936,A,854,AO,20250216134209
aoml/1902204/profiles/D1902204_164.nc,20220821173340,-21.064,3.972,A,854,AO,20250216134209
aoml/1902204/profiles/D1902204_165.nc,20220831155552,-21.314,4.011,A,854,AO,20250216134210
aoml/1902204/profiles/D1902204_166.nc,20220910144415,-21.510,4.075,A,854,AO,20250216134210
aoml/1902204/profiles/D1902204_167.nc,20220920132519,-21.595,4.117,A,854,AO,20250216134210
aoml/1902204/profiles/D1902204_168.nc,20220930122554,-21.709,4.108,A,854,AO,20250216134211
aoml/1902204/profiles/D1902204_169.nc,20221010111152,-21.914,4.115,A,854,AO,20250216134211
aoml/1902204/profiles/D1902204_170.nc,20221020094447,-22.232,4.220,A,854,AO,20250216134211
aoml/1902204/profiles/D1902204_171.nc,20221030084508,-22.711,4.502,A,854,AO,20250216134211
aoml/1902204/profiles/D1902204_172.nc,20221109072918,-23.119,4.884,A,854,AO,20250216134212
aoml/1902204/profiles/D1902204_173.nc,20221119061307,-22.809,5.234,A,854,AO,20250216134212
aoml/1902204/profiles/D1902204_174.nc,20221129045941,-22.338,5.553,A,854,AO,20250216134212
aoml/1902204/profiles/D1902204_175.nc,20221209034827,-22.146,5.988,A,854,AO,20250216134212
aoml/1902204/profiles/D1902204_176.nc,20221219025737,-22.575,6.375,A,854,AO,20250216134213
aoml/1902204/profiles/D1902204_177.nc,20221229015213,-22.959,6.769,A,854,AO,20250216134213
aoml/1902204/profiles/D1902204_178.nc,20230108005027,-22.775,7.269,A,854,AO,20250216134213
aoml/1902204/profiles/D1902204_179.nc,20230117234110,-22.847,7.913,A,854,AO,20250216134213
aoml/1902204/profiles/D1902204_180.nc,20230127220135,-23.110,8.383,A,854,AO,20250216134214
aoml/1902204/profiles/D1902204_181.nc,20230206204602,-23.352,8.887,A,854,AO,20250216134214
aoml/1902204/profiles/D1902204_182.nc,20230216193018,-23.615,9.180,A,854,AO,20250216134214
aoml/1902204/profiles/D1902204_183.nc,20230226182344,-23.927,9.236,A,854,AO,20250216134214
aoml/1902204/profiles/D1902204_184.nc,20230308170648,-24.015,9.163,A,854,AO,20250216134215
aoml/1902204/profiles/D1902204_185.nc,20230318153714,-23.771,9.135,A,854,AO,20250216134215
aoml/1902204/profiles/D1902204_186.nc,20230328140721,-23.432,9.287,A,854,AO,20250216134215
aoml/1902204/profiles/D1902204_187.nc,20230407123326,-23.312,9.463,A,854,AO,20250216134215
aoml/1902204/profiles/D1902204_188.nc,20230417111744,-23.208,9.227,A,854,AO,20250216134216
aoml/1902204/profiles/D1902204_189.nc,20230427102358,-22.961,9.021,A,854,AO,20250216134216
aoml/1902204/profiles/D1902204_190.nc,20230507090455,-22.912,9.053,A,854,AO,20250216134216
aoml/1902204/profiles/D1902204_191.nc,20230517073321,-22.922,8.994,A,854,AO,20250216134216
aoml/1902204/profiles/D1902204_192.nc,20230527062113,-22.982,8.884,A,854,AO,20250216134217
aoml/1902204/profiles/D1902204_193.nc,20230606051103,-22.998,8.836,A,854,AO,20250216134217
aoml/1902204/profiles/D1902204_194.nc,20230616034217,-23.090,8.827,A,854,AO,20250216134217
aoml/1902204/profiles/D1902204_195.nc,20230626024900,-23.147,8.807,A,854,AO,20250216134217
aoml/1902204/profiles/D1902204_196.nc,20230706014311,-23.117,8.559,A,854,AO,20250216134217
aoml/1902204/profiles/D1902204_197.nc,20230716004141,-23.189,7.980,A,854,AO,20250216134218
aoml/1902204/profiles/D1902204_198.nc,20230725231405,-23.660,7.660,A,854,AO,20250216134218
aoml/1902204/profiles/D1902204_199.nc,20230804215711,-23.932,7.220,A,854,AO,20250216134218
aoml/1902204/profiles/D1902204_200.nc,20230814204516,-24.251,7.452,A,854,AO,20250216134219
aoml/1902204/profiles/D1902204_201.nc,20230824190736,-24.170,7.811,A,854,AO,20250216134219
aoml/1902204/profiles/D1902204_202.nc,20230903174434,-23.646,8.193,A,854,AO,20250216134219
aoml/1902204/profiles/D1902204_203.nc,20230913164402,-23.285,8.290,A,854,AO,20250216134220
aoml/1902204/profiles/D1902204_204.nc,20230923151855,-23.107,8.271,A,854,AO,20250216134220
aoml/1902204/profiles/D1902204_205.nc,20231003134530,-22.636,8.023,A,854,AO,20250216134220
aoml/1902204/profiles/D1902204_206.nc,20231013121721,-22.374,7.942,A,854,AO,20250216134220
aoml/1902204/profiles/D1902204_207.nc,20231023105041,-22.314,7.788,A,854,AO,20250216134221
aoml/1902204/profiles/D1902204_208.nc,20231102100016,-22.374,7.634,A,854,AO,20250216134221
aoml/1902204/profiles/D1902204_209.nc,20231112081400,-22.510,7.418,A,854,AO,20250216134221
aoml/1902204/profiles/D1902204_210.nc,20231122064825,-22.540,7.132,A,854,AO,20250216134222
aoml/1902204/profiles/D1902204_211.nc,20231202065829,-22.582,6.995,A,854,AO,20250216134222
aoml/1902204/profiles/D1902204_212.nc,20231212061159,-22.680,6.850,A,854,AO,20250216134222
aoml/1902204/profiles/D1902204_213.nc,20231222043807,-23.015,6.753,A,854,AO,20250216134223
aoml/1902204/profiles/D1902204_214.nc,20240101031749,-23.297,6.256,A,854,AO,20250216134223
aoml/1902204/profiles/D1902204_215.nc,20240111014800,-23.283,5.708,A,854,AO,20250216134224
aoml/1902204/profiles/D1902204_216.nc,20240121002908,-23.173,5.349,A,854,AO,20250216134224
aoml/1902204/profiles/D1902204_217.nc,20240130232617,-22.941,5.187,A,854,AO,20250216134224
aoml/1902204/profiles/D1902204_218.nc,20240209214955,-22.834,5.151,A,854,AO,20250216134225
aoml/1902204/profiles/D1902204_219.nc,20240219200620,-23.078,5.046,A,854,AO,20250216134225
aoml/1902204/profiles/D1902204_220.nc,20240229184052,-23.427,4.944,A,854,AO,20250216134225
aoml/1902204/profiles/D1902204_221.nc,20240310171549,-23.767,4.994,A,854,AO,20250216134226
aoml/1902204/profiles/D1902204_222.nc,20240320160659,-23.948,5.281,A,854,AO,20250216134226
aoml/1902204/profiles/D1902204_223.nc,20240330162449,-23.749,5.770,A,854,AO,20250216134226
aoml/1902204/profiles/D1902204_224.nc,20240409150401,-23.541,6.166,A,854,AO,20250216134227
aoml/1902204/profiles/D1902204_225.nc,20240419132647,-23.613,6.493,A,854,AO,20250216134227
aoml/1902204/profiles/D1902204_226.nc,20240429120449,-23.939,6.792,A,854,AO,20250216134227
aoml/1902204/profiles/D1902204_227.nc,20240509103439,-24.416,7.170,A,854,AO,20250216134228
aoml/1902204/profiles/D1902204_228.nc,20240519090433,-24.860,7.696,A,854,AO,20250216134228
aoml/1902204/profiles/D1902204_229.nc,20240529073638,-24.689,8.571,A,854,AO,20250216134228
aoml/1902204/profiles/D1902204_230.nc,20240608061832,-24.176,8.895,A,854,AO,20250216134229
aoml/1902204/profiles/D1902204_231.nc,20240618045635,-23.454,8.599,A,854,AO,20250216134229
aoml/1902204/profiles/D1902204_232.nc,20240628032701,-22.603,8.406,A,854,AO,20250216134229
aoml/1902204/profiles/D1902204_233.nc,20240708015558,-22.198,8.183,A,854,AO,20250216134230
aoml/1902204/profiles/D1902204_234.nc,20240718004425,-21.878,7.983,A,854,AO,20250216134230
aoml/1902204/profiles/D1902204_235.nc,20240727231705,-21.552,8.044,A,854,AO,20250216134230
aoml/1902204/profiles/D1902204_236.nc,20240806215129,-21.413,8.364,A,854,AO,20250216134231
aoml/1902204/profiles/D1902204_237.nc,20240816203746,-21.555,8.513,A,854,AO,20250216134231
aoml/1902204/profiles/R1902204_238.nc,20240826191712,-21.861,8.324,A,854,AO,20250216203115
aoml/1902204/profiles/R1902204_239.nc,20240905181732,-22.308,7.956,A,854,AO,20250216203116
aoml/1902204/profiles/R1902204_240.nc,20240915164614,-23.036,7.861,A,854,AO,20250216203118
aoml/1902204/profiles/R1902204_241.nc,20240925152613,-23.734,7.701,A,854,AO,20250216203119
aoml/1902204/profiles/R1902204_242.nc,20241005141106,-24.193,7.734,A,854,AO,20250216203121
aoml/1902204/profiles/R1902204_243.nc,20241015125312,-23.910,7.970,A,854,AO,20250216203122
aoml/1902204/profiles/R1902204_244.nc,20241025112328,-23.083,8.514,A,854,AO,20250216203124
aoml/1902204/profiles/R1902204_245.nc,20241104093335,-22.766,8.591,A,854,AO,20250216203126
aoml/1902204/profiles/R1902204_246.nc,20241114080626,-22.666,9.208,A,854,AO,20250216203127
aoml/1902204/profiles/R1902204_247.nc,20241124064013,-22.557,9.223,A,854,AO,20250216203128
aoml/1902204/profiles/R1902204_248.nc,20241204051327,-22.340,9.485,A,854,AO,20250216203130
aoml/1902204/profiles/R1902204_249.nc,20241214035106,-22.072,9.657,A,854,AO,20250216203131
aoml/1902204/profiles/R1902204_250.nc,20241224024153,-22.530,9.728,A,854,AO,20250216203132
aoml/1902204/profiles/R1902204_251.nc,20250103011427,-23.032,9.698,A,854,AO,20250216203133
aoml/1902204/profiles/R1902204_252.nc,20250113000310,-23.520,9.783,A,854,AO,20250216203135
aoml/1902204/profiles/R1902204_253.nc,20250122223343,-24.110,9.723,A,854,AO,20250216203136
aoml/1902204/profiles/R1902204_254.nc,20250201210325,-24.692,9.737,A,854,AO,20250216203137
aoml/1902204/profiles/R1902204_255.nc,20250211193605,-24.485,9.780,A,854,AO,20250216203139
aoml/1902206/profiles/D1902206_000.nc,20180403014843,-15.969,-7.179,A,854,AO,20250216130237
aoml/1902206/profiles/D1902206_001.nc,20180403121034,-15.967,-7.177,A,854,AO,20250216130237
aoml/1902206/profiles/D1902206_002.nc,20180404112432,-15.957,-7.152,A,854,AO,20250216130237
aoml/1902206/profiles/D1902206_003.nc,20180405110221,-15.959,-7.139,A,854,AO,20250216130237
aoml/1902206/profiles/D1902206_004.nc,20180406103649,-15.948,-7.109,A,854,AO,20250216130237
aoml/1902206/profiles/D1902206_005.nc,20180416121848,-15.803,-6.834,A,854,AO,20250216130238
aoml/1902206/profiles/D1902206_006.nc,20180426140848,-15.644,-6.528,A,854,AO,20250216130238
aoml/1902206/profiles/D1902206_007.nc,20180506155954,-15.558,-6.286,A,854,AO,20250216130238
aoml/1902206/profiles/D1902206_008.nc,20180516174734,-15.611,-6.134,A,854,AO,20250216130238
aoml/1902206/profiles/D1902206_009.nc,20180526185651,-15.679,-6.056,A,854,AO,20250216130238
aoml/1902206/profiles/D1902206_010.nc,20180605205835,-15.679,-6.076,A,854,AO,20250216130239
aoml/1902206/profiles/D1902206_011.nc,20180615213439,-15.578,-6.099,A,854,AO,20250216130239
aoml/1902206/profiles/D1902206_012.nc,20180625224125,-15.434,-6.094,A,854,AO,20250216130239
aoml/1902206/profiles/D1902206_013.nc,20180705234647,-15.313,-6.081,A,854,AO,20250216130239
aoml/1902206/profiles/D1902206_014.nc,20180716001836,-15.257,-6.078,A,854,AO,20250216130239
aoml/1902206/profiles/D1902206_015.nc,20180726003440,-15.324,-6.065,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_016.nc,20180805002433,-15.443,-6.109,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_017.nc,20180814230447,-15.617,-6.075,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_018.nc,20180824232340,-15.700,-5.998,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_019.nc,20180903221927,-15.611,-5.918,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_020.nc,20180913210815,-15.480,-5.881,A,854,AO,20250216130240
aoml/1902206/profiles/D1902206_021.nc,20180923202814,-15.407,-5.749,A,854,AO,20250216130241
aoml/1902206/profiles/D1902206_022.nc,20181003193813,-15.418,-5.400,A,854,AO,20250216130241
aoml/1902206/profiles/D1902206_023.nc,20181013184224,-15.422,-5.023,A,854,AO,20250216130241
aoml/1902206/profiles/D1902206_024.nc,20181023173524,-15.364,-4.695,A,854,AO,20250216130241
aoml/1902206/profiles/D1902206_025.nc,20181102172950,-15.295,-4.464,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_026.nc,20181112164914,-15.086,-4.298,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_027.nc,20181122154312,-14.813,-4.129,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_028.nc,20181202144855,-14.568,-3.988,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_029.nc,20181212142912,-14.447,-3.918,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_030.nc,20181222134039,-14.538,-3.978,A,854,AO,20250216130242
aoml/1902206/profiles/D1902206_031.nc,20190101125153,-14.686,-4.117,A,854,AO,20250216130243
aoml/1902206/profiles/D1902206_032.nc,20190111115902,-14.802,-4.199,A,854,AO,20250216130243
aoml/1902206/profiles/D1902206_033.nc,20190121111123,-14.934,-4.232,A,854,AO,20250216130243
aoml/1902206/profiles/D1902206_034.nc,20190131095603,-15.036,-4.257,A,854,AO,20250216130243
aoml/1902206/profiles/D1902206_035.nc,20190210091346,-15.130,-4.269,A,854,AO,20250216130243
aoml/1902206/profiles/D1902206_036.nc,20190220075948,-15.195,-4.217,A,854,AO,20250216130244
aoml/1902206/profiles/D1902206_037.nc,20190302065556,-15.162,-4.105,A,854,AO,20250216130244
aoml/1902206/profiles/D1902206_038.nc,20190312055247,-15.244,-3.801,A,854,AO,20250216130244
aoml/1902206/profiles/D1902206_039.nc,20190322050250,-15.514,-3.600,A,854,AO,20250216130244
aoml/1902206/profiles/D1902206_040.nc,20190401034958,-15.848,-3.449,A,854,AO,20250216130244
aoml/1902206/profiles/D1902206_041.nc,20190411024812,-16.020,-3.155,A,854,AO,20250216130245
aoml/1902206/profiles/D1902206_042.nc,20190421015722,-16.145,-2.750,A,854,AO,20250216130245
aoml/1902206/profiles/D1902206_043.nc,20190501003917,-16.275,-2.538,A,854,AO,20250216130245
aoml/1902206/profiles/D1902206_044.nc,20190510233254,-16.214,-2.437,A,854,AO,20250216130246
aoml/1902206/profiles/D1902206_045.nc,20190520221441,-16.060,-2.483,A,854,AO,20250216130246
aoml/1902206/profiles/D1902206_046.nc,20190530210944,-15.833,-2.582,A,854,AO,20250216130246
aoml/1902206/profiles/D1902206_047.nc,20190609195210,-15.608,-2.703,A,854,AO,20250216130246
aoml/1902206/profiles/D1902206_048.nc,20190619183409,-15.484,-2.804,A,854,AO,20250216130247
aoml/1902206/profiles/D1902206_049.nc,20190629173044,-15.550,-2.836,A,854,AO,20250216130247
aoml/1902206/profiles/D1902206_050.nc,20190709162936,-15.748,-2.885,A,854,AO,20250216130247
aoml/1902206/profiles/D1902206_051.nc,20190719151340,-15.976,-2.897,A,854,AO,20250216130248
aoml/1902206/profiles/D1902206_052.nc,20190729135554,-15.973,-2.794,A,854,AO,20250216130248
aoml/1902206/profiles/D1902206_053.nc,20190808124319,-15.721,-2.767,A,854,AO,20250216130248
aoml/1902206/profiles/D1902206_054.nc,20190818113237,-15.373,-2.650,A,854,AO,20250216130249
aoml/1902206/profiles/D1902206_055.nc,20190828102136,-15.114,-2.394,A,854,AO,20250216130249
aoml/1902206/profiles/D1902206_056.nc,20190907091214,-14.845,-2.118,A,854,AO,20250216130249
aoml/1902206/profiles/D1902206_057.nc,20190917080517,-14.585,-1.987,A,854,AO,20250216130250
aoml/1902206/profiles/D1902206_058.nc,20190927065543,-14.311,-1.947,A,854,AO,20250216130250
aoml/1902206/profiles/D1902206_059.nc,20191007053128,-14.069,-1.860,A,854,AO,20250216130251
aoml/1902206/profiles/D1902206_060.nc,20191017041600,-13.938,-1.719,A,854,AO,20250216130251
aoml/1902206/profiles/D1902206_061.nc,20191027032001,-13.922,-1.521,A,854,AO,20250216130251
aoml/1902206/profiles/D1902206_062.nc,20191106020713,-14.019,-1.243,A,854,AO,20250216130252
aoml/1902206/profiles/D1902206_063.nc,20191116010702,-14.137,-0.901,A,854,AO,20250216130252
aoml/1902206/profiles/D1902206_064.nc,20191125234910,-14.225,-0.583,A,854,AO,20250216130252
aoml/1902206/profiles/D1902206_065.nc,20191205223902,-14.284,-0.384,A,854,AO,20250216130252
aoml/1902206/profiles/D1902206_066.nc,20191215210517,-14.302,-0.324,A,854,AO,20250216130253
aoml/1902206/profiles/D1902206_067.nc,20191225195238,-14.276,-0.313,A,854,AO,20250216130253
aoml/1902206/profiles/D1902206_068.nc,20200104183506,-14.230,-0.284,A,854,AO,20250216130254
aoml/1902206/profiles/D1902206_069.nc,20200114173701,-14.146,-0.145,A,854,AO,20250216130254
aoml/1902206/profiles/D1902206_070.nc,20200124162439,-14.042,0.109,A,854,AO,20250216130254
aoml/1902206/profiles/D1902206_071.nc,20200203152940,-14.046,0.471,A,854,AO,20250216130255
aoml/1902206/profiles/D1902206_072.nc,20200213141228,-14.230,0.793,A,854,AO,20250216130255
aoml/1902206/profiles/D1902206_073.nc,20200223125704,-14.566,1.111,A,854,AO,20250216130255
aoml/1902206/profiles/D1902206_074.nc,20200304113927,-14.827,1.378,A,854,AO,20250216130256
aoml/1902206/profiles/D1902206_075.nc,20200314101042,-14.957,1.459,A,854,AO,20250216130256
aoml/1902206/profiles/D1902206_076.nc,20200324091104,-15.050,1.504,A,854,AO,20250216130256
aoml/1902206/profiles/D1902206_077.nc,20200403072433,-15.143,1.564,A,854,AO,20250216130257
aoml/1902206/profiles/D1902206_078.nc,20200413055307,-15.219,1.697,A,854,AO,20250216130257
aoml/1902206/profiles/D1902206_079.nc,20200423041258,-15.259,1.880,A,854,AO,20250216130257
aoml/1902206/profiles/D1902206_080.nc,20200503024436,-15.307,1.956,A,854,AO,20250216130258
aoml/1902206/profiles/D1902206_081.nc,20200513010456,-15.383,1.899,A,854,AO,20250216130258
aoml/1902206/profiles/D1902206_082.nc,20200522232502,-15.482,1.790,A,854,AO,20250216130258
aoml/1902206/profiles/D1902206_083.nc,20200601213951,-15.593,1.645,A,854,AO,20250216130259
aoml/1902206/profiles/D1902206_084.nc,20200611200834,-15.690,1.514,A,854,AO,20250216130259
aoml/1902206/profiles/D1902206_085.nc,20200621181847,-15.727,1.403,A,854,AO,20250216130300
aoml/1902206/profiles/D1902206_086.nc,20200701164112,-15.740,1.295,A,854,AO,20250216130300
aoml/1902206/profiles/D1902206_087.nc,20200711145557,-15.809,1.127,A,854,AO,20250216130300
aoml/1902206/profiles/D1902206_088.nc,20200721130734,-15.915,0.948,A,854,AO,20250216130301
aoml/1902206/profiles/D1902206_089.nc,20200731112800,-16.065,0.798,A,854,AO,20250216130301
aoml/1902206/profiles/D1902206_090.nc,20200810093918,-16.103,0.789,A,854,AO,20250216130301
aoml/1902206/profiles/D1902206_091.nc,20200820075833,-15.972,0.768,A,854,AO,20250216130302
aoml/1902206/profiles/D1902206_092.nc,20200830060623,-15.741,0.750,A,854,AO,20250216130302
aoml/1902206/profiles/D1902206_093.nc,20200909041434,-15.540,0.762,A,854,AO,20250216130302
aoml/1902206/profiles/D1902206_094.nc,20200919022615,-15.434,0.935,A,854,AO,20250216130303
aoml/1902206/profiles/D1902206_095.nc,20200929005822,-15.407,1.162,A,854,AO,20250216130303
aoml/1902206/profiles/D1902206_096.nc,20201008233858,-15.439,1.259,A,854,AO,20250216130303
aoml/1902206/profiles/D1902206_097.nc,20201018215712,-15.549,1.153,A,854,AO,20250216130304
aoml/1902206/profiles/D1902206_098.nc,20201028202328,-15.734,0.987,A,854,AO,20250216130304
aoml/1902206/profiles/D1902206_099.nc,20201107183914,-15.930,0.789,A,854,AO,20250216130304
aoml/1902206/profiles/D1902206_100.nc,20201117165313,-16.093,0.627,A,854,AO,20250216130304
aoml/1902206/profiles/D1902206_101.nc,20201127151028,-16.204,0.489,A,854,AO,20250216130305
aoml/1902206/profiles/D1902206_102.nc,20201207132553,-16.200,0.323,A,854,AO,20250216130305
aoml/1902206/profiles/D1902206_103.nc,20201217113303,-16.127,0.118,A,854,AO,20250216130305
aoml/1902206/profiles/D1902206_104.nc,20201227095412,-16.066,-0.134,A,854,AO,20250216130305
aoml/1902206/profiles/D1902206_105.nc,20210106082751,-16.015,-0.353,A,854,AO,20250216130306
aoml/1902206/profiles/D1902206_106.nc,20210116065458,-16.012,-0.557,A,854,AO,20250216130306
aoml/1902206/profiles/D1902206_107.nc,20210126051213,-16.033,-0.710,A,854,AO,20250216130306
aoml/1902206/profiles/D1902206_108.nc,20210205031316,-16.142,-0.824,A,854,AO,20250216130306
aoml/1902206/profiles/D1902206_109.nc,20210215012955,-16.311,-0.920,A,854,AO,20250216130307
aoml/1902206/profiles/D1902206_110.nc,20210224233110,-16.474,-1.003,A,854,AO,20250216130307
aoml/1902206/profiles/D1902206_111.nc,20210306215229,-16.626,-1.049,A,854,AO,20250216130307
aoml/1902206/profiles/D1902206_112.nc,20210316200709,-16.631,-1.149,A,854,AO,20250216130308
