lat,lon,grnd,wmo,cycle,date,uncertainty2,tid_flag2,gebco2
55.46928,-29.672575,2907.8619000516483,6903082.0,109.0,2024-06-02 17:16:49,1166.5,9998,-2921.0
55.92162833333333,-30.118896666666668,2905.794179387655,6903082.0,110.0,2024-06-12 17:19:14,1173.1,-1,-2925.0
56.23637,-30.468395,2977.0472161651287,6903082.0,111.0,2024-06-22 18:03:07,832.7,-1,-2912.0
56.464818333333334,-30.527935,2821.596968302161,6903082.0,112.0,2024-07-02 16:35:37,591.0,-1,-2931.0
56.52919333333333,-30.700608333333335,2797.1387934956224,6903082.0,113.0,2024-07-12 16:32:39,128.0,9998,-2792.0
56.3091,-31.05248,2881.2642193144297,6903082.0,114.0,2024-07-22 16:33:59,464.2,-1,-2684.0
55.93009833333333,-31.261455,2701.4347779508175,6903082.0,115.0,2024-08-01 14:40:55,733.6,-1,-2737.0
55.593325,-31.193298333333335,2818.874172920672,6903082.0,116.0,2024-08-11 16:31:34,538.1,9998,-2817.0
55.601058333333334,-31.212306666666667,2820.827777906312,6903082.0,117.0,2024-08-21 16:40:00,506.8,9998,-2822.0
55.64306,-30.97466,2937.1366419506576,6903082.0,118.0,2024-08-31 17:29:33,629.9,9998,-2956.0
55.33205,-30.48792,3076.9153174713806,6903082.0,119.0,2024-09-10 18:53:57,677.1,9998,-3070.0
55.36890833333333,-30.482541666666666,3106.201755466406,6903082.0,120.0,2024-09-20 19:17:01,759.9,9998,-3057.0
55.914896666666664,-30.914385,2951.725392409322,6903082.0,121.0,2024-09-30 17:31:02,840.4,9998,-2936.0
56.030676666666665,-30.8987,3025.9439327911427,6903082.0,122.0,2024-10-10 18:47:26,1070.9,9998,-3038.0
56.067425,-30.937355,3028.8647265735194,6903082.0,123.0,2024-10-20 18:31:59,1081.2,9998,-2991.0
56.047018333333334,-30.938648333333333,3017.148531256213,6903082.0,124.0,2024-10-30 18:36:39,1068.9,9998,-3035.0
56.087428333333335,-30.867593333333332,3047.417206612742,6903082.0,125.0,2024-11-09 18:55:10,1095.0,9998,-3052.0
56.11264333333333,-30.833176666666667,3053.2706113147487,6903082.0,126.0,2024-11-19 18:56:09,1058.2,9998,-2931.0
56.38017,-30.74151,2872.450012284211,6903082.0,127.0,2024-11-29 16:49:52,365.3,9998,-2861.0
56.537285,-30.820195,2771.7135206629678,6903082.0,128.0,2024-12-09 15:27:41,126.4,9998,-2760.0
56.553845,-31.018936666666665,2648.4620474953167,6903082.0,129.0,2024-12-19 14:21:33,357.2,-1,-2550.0
56.143925,-31.002645,2622.134274257866,6903082.0,130.0,2024-12-29 13:44:37,856.4,9998,-2657.0
55.94607166666667,-30.8343,2964.419676543107,6903082.0,131.0,2025-01-08 17:36:04,930.1,9998,-2941.0
55.94688,-31.076183333333333,2858.8712449371915,6903082.0,132.0,2025-01-18 16:54:30,857.6,9998,-2836.0
55.867198333333334,-30.98932,2907.7623930529353,6903082.0,133.0,2025-01-28 17:27:29,705.2,9998,-2913.0
55.8108,-31.13897,2817.8437467228837,6903082.0,134.0,2025-02-07 16:27:13,499.4,9998,-2817.0
55.626796666666664,-31.246278333333333,2781.708636399536,6903082.0,135.0,2025-02-17 16:25:58,426.6,9998,-2790.0
55.78608833333333,-31.460891666666665,2648.6357044120427,6903082.0,136.0,2025-02-27 14:25:11,379.4,9998,-2683.0
55.18534,-31.23305,2705.5212690606886,6903082.0,137.0,2025-03-09 14:34:33,1052.1,9998,-2779.0
54.473055,-31.388151666666666,2968.706185338684,6903082.0,138.0,2025-03-19 18:32:47,407.8,-1,-2896.0
53.87265333333333,-31.930865,2748.8766815973045,6903082.0,139.0,2025-03-29 16:11:14,287.2,9998,-2752.0
50.387791666666665,-35.38867666666667,3825.4046717534093,6903083.0,110.0,2024-06-16 02:26:39,3951.6,-1,-3933.0
51.55669833333333,-34.589585,3486.8946639906585,6903083.0,113.0,2024-07-15 22:55:09,2508.8,-1,-3656.0
52.06067,-33.99758,3704.0709609329465,6903083.0,114.0,2024-07-26 00:50:07,3064.7,9998,-3604.0
51.66703,-32.83952,3531.71040822907,6903083.0,115.0,2024-08-05 23:15:07,1531.0,9998,-3765.0
51.71522,-33.28851,3056.4037009009276,6903083.0,116.0,2024-08-15 18:44:11,1568.5,-1,-2859.0
51.92221,-33.44811,3296.5567685556757,6903083.0,117.0,2024-08-20 21:08:05,2504.1,9998,-3354.0
52.427303333333334,-32.798471666666664,3247.6082762046103,6903083.0,120.0,2024-09-04 21:11:39,2857.9,-1,-3120.0
52.44414833333333,-32.57675166666667,2913.522395699483,6903083.0,121.0,2024-09-09 17:32:14,2750.0,9998,-3250.0
52.53648333333334,-32.178625,3265.1455916869954,6903083.0,122.0,2024-09-14 21:02:54,3508.2,9998,-3866.0
52.384155,-30.276361666666666,3842.24074798648,6903083.0,124.0,2024-09-25 01:46:08,4366.7,9998,-3557.0
52.35024,-29.620756666666665,3806.230680049612,6903083.0,125.0,2024-09-30 02:57:39,4356.0,9998,-3548.0
52.4537,-28.80306,3794.51167823078,6903083.0,126.0,2024-10-05 02:34:33,3315.1,-1,-3838.0
52.31045,-28.84937,2745.34396916514,6903083.0,127.0,2024-10-09 15:44:26,2743.9,9998,-2762.0
52.203293333333335,-28.799535,2817.7577202781367,6903083.0,128.0,2024-10-14 16:40:37,2763.4,-1,-2962.0
51.997235,-28.887666666666668,3737.2095463689584,6903083.0,129.0,2024-10-20 01:48:06,3283.2,9998,-3676.0
51.890618333333336,-28.808101666666666,3446.8079721773247,6903083.0,130.0,2024-10-24 23:04:55,2745.7,-1,-3502.0
51.74939,-28.50873,3058.348345762053,6903083.0,131.0,2024-10-29 18:49:36,1800.4,9998,-3203.0
51.790265,-28.207391666666666,3363.92523968229,6903083.0,132.0,2024-11-03 21:40:07,2178.9,9998,-3350.0
51.78735666666667,-27.85664,3745.071648855137,6903083.0,133.0,2024-11-09 01:56:58,2430.3,-1,-3631.0
51.66428,-28.66125,3659.38729594045,6903083.0,134.0,2024-11-14 01:46:37,1730.5,-1,-2739.0
-29.759138333333333,36.572923333333335,2483.066265692871,6903084.0,50.0,2024-04-02 02:21:27,872.3,-1,-2712.0
-29.91574,36.4388,2356.380820912253,6903084.0,51.0,2024-04-12 00:42:53,742.2,9998,-2169.0
-30.040405,36.06328,2168.695009925703,6903084.0,52.0,2024-04-21 23:04:48,509.1,9998,-2088.0
-30.73652,35.89222,1881.3739924328704,6903084.0,54.0,2024-05-11 18:43:16,64.7,-1,-1956.0
-30.306528333333333,36.338651666666664,2162.7510819283293,6903084.0,55.0,2024-05-21 22:54:43,494.6,9998,-2150.0
-30.061983333333334,35.73616333333333,2147.0652035780404,6903084.0,56.0,2024-05-31 22:30:59,208.7,9998,-2173.0
-30.175048333333333,35.23159166666667,2321.9562300876314,6903084.0,57.0,2024-06-11 00:27:34,813.0,9998,-2337.0
-30.38163,35.05345,2077.20383950968,6903084.0,58.0,2024-06-20 22:20:25,879.0,9998,-2086.0
-30.18949,34.69253,2724.297285965239,6903084.0,59.0,2024-07-01 04:16:44,889.4,9998,-2722.0
-29.622616666666666,33.94871,2580.2450021718396,6903084.0,60.0,2024-07-11 03:02:37,684.5,9998,-2571.0
-29.308798333333332,34.12330166666667,2504.748304312804,6903084.0,61.0,2024-07-21 02:28:08,1469.6,-1,-2512.0
-29.398805,34.56143,2516.507882476451,6903084.0,62.0,2024-07-31 02:26:37,868.4,9998,-2533.0
-29.855355,34.58551333333333,2608.6471408638054,6903084.0,63.0,2024-08-10 03:36:59,631.6,9998,-2619.0
-30.640053333333334,34.45824,2706.550940009663,6903084.0,64.0,2024-08-20 04:25:36,330.4,9998,-2701.0
-31.507448333333333,34.394481666666664,2879.819194213133,6903084.0,65.0,2024-08-30 05:49:46,1748.1,-1,-2806.0
-32.30412666666667,34.19373,2771.853019457587,6903084.0,66.0,2024-09-09 04:59:38,1794.5,9998,-2773.0
-33.326433333333334,33.325788333333335,2546.1107032190907,6903084.0,67.0,2024-09-19 02:37:11,1485.8,9998,-2530.0
-33.810433333333336,32.425875,3308.805677324391,6903084.0,68.0,2024-09-29 10:41:09,1937.2,9998,-3470.0
-32.48138,31.9422,3608.12162646075,6903084.0,70.0,2024-10-19 13:33:07,2371.5,9998,-3602.0
-32.977491666666666,32.911395,3625.543163820688,6903084.0,71.0,2024-10-29 13:28:14,2274.7,-1,-3492.0
-32.43950666666667,32.877015,3545.6431151979955,6903084.0,72.0,2024-11-08 12:44:08,660.1,9998,-3597.0
-31.894756666666666,32.981265,3460.8225474337373,6903084.0,73.0,2024-11-18 11:51:17,1449.3,9998,-3476.0
-31.901761666666665,32.06751833333333,3539.941853525509,6903084.0,74.0,2024-11-28 12:33:02,1520.5,9998,-3525.0
-31.61734,31.864346666666666,3353.4050865989025,6903084.0,75.0,2024-12-08 10:42:31,1375.9,9998,-3349.0
-31.58849,31.54949,3236.0837400017685,6903084.0,76.0,2024-12-18 10:01:32,4563.8,-1,-3289.0
-31.42486,31.132175,2955.255922028876,6903084.0,77.0,2024-12-28 06:50:02,11279.3,9998,-2934.0
-31.770996666666665,30.317175,2915.0189274216023,6903084.0,78.0,2025-01-07 06:20:38,20607.1,-1,-2888.0
-31.92808,30.29604,2674.892068221179,6903084.0,79.0,2025-01-17 03:59:37,15885.2,9998,-2864.0
-31.536003333333333,30.177011666666665,2059.3094647245935,6903084.0,80.0,2025-01-26 22:14:32,20657.9,9998,-2101.0
-30.53149833333333,31.503765,2943.7182780399876,6903084.0,81.0,2025-02-06 06:24:08,17362.8,9998,-2948.0
-30.64690166666667,32.656765,3021.0489010548354,6903084.0,82.0,2025-02-16 07:31:40,2373.5,9998,-3016.0
-30.405781666666666,33.20489833333333,2835.006614155341,6903084.0,83.0,2025-02-26 05:28:41,779.6,9998,-2874.0
-30.378918333333335,33.59271,2869.3065336588866,6903084.0,84.0,2025-03-08 06:12:42,1477.6,9998,-2873.0
-30.49732,33.57444,2894.750821613026,6903084.0,85.0,2025-03-18 06:38:32,1610.2,9998,-2928.0
-30.37857,33.5861,2883.0226184330318,6903084.0,86.0,2025-03-28 06:03:31,1482.2,9998,-2874.0
-30.269605,33.68107333333333,2814.4585948779422,6903084.0,87.0,2025-04-07 05:17:19,1248.7,9998,-2819.0
-30.239156666666666,33.76077,2781.1427974437847,6903084.0,88.0,2025-04-17 05:18:16,1154.8,9998,-2785.0
-30.22459,33.85864333333333,2747.8182227787142,6903084.0,89.0,2025-04-27 04:47:38,1028.1,9998,-2763.0
-30.345568333333333,33.884573333333336,2799.740995958319,6903084.0,90.0,2025-05-07 05:44:40,1224.5,9998,-2788.0
-30.03825,33.74762,2722.3693962832654,6903084.0,91.0,2025-05-17 04:24:07,701.8,9998,-2726.0
-29.73147,34.12843,2606.7108786224003,6903084.0,92.0,2025-05-27 03:41:15,126.2,-1,-2598.0
-29.593038333333332,34.219276666666666,2580.2510467849147,6903084.0,93.0,2025-06-06 03:27:26,481.1,9998,-2582.0
-29.36462,34.50012,2526.3286483732504,6903084.0,94.0,2025-06-16 02:37:02,986.3,9998,-2520.0
-29.65802,34.79291166666667,2641.0579421715292,6903084.0,95.0,2025-06-26 04:09:39,557.6,9998,-2660.0
-29.756443333333333,34.58208833333333,2595.914651008078,6903084.0,96.0,2025-07-06 03:35:47,532.5,-1,-2591.0
-30.898941666666666,35.07336,2437.6873202350994,6903084.0,97.0,2025-07-16 01:50:14,961.9,9998,-2478.0
-31.405383333333333,35.950536666666665,3162.768640652316,6903084.0,98.0,2025-07-26 08:39:15,1172.6,-1,-2746.0
-31.75784,35.88141,2550.3690005398307,6903084.0,99.0,2025-08-05 03:04:41,833.7,-1,-2250.0
-31.89004,35.68522,2155.591868586164,6903084.0,100.0,2025-08-14 23:03:02,678.0,9998,-2169.0
-32.084356666666665,35.538826666666665,2224.345627320675,6903084.0,101.0,2025-08-24 23:48:33,656.2,9998,-2161.0
-31.96406,35.13419,2017.9340367249404,6903084.0,102.0,2025-09-03 21:48:38,1105.8,9998,-2033.0
-32.33811333333333,34.424225,2412.8586242688243,6903084.0,103.0,2025-09-14 01:42:14,1317.4,9998,-2444.0
-33.26671,34.11906,2212.3356684897367,6903084.0,104.0,2025-09-23 23:50:54,241.2,9998,-2309.0
-33.62341833333333,34.244883333333334,2168.0534018129306,6903084.0,105.0,2025-10-03 23:04:12,176.7,9998,-2306.0
-33.71201333333333,34.17115833333333,2473.4261523256832,6903084.0,106.0,2025-10-14 02:32:07,356.8,9998,-2489.0
-34.09711333333333,34.00787,2331.0194848110136,6903084.0,107.0,2025-10-24 00:49:01,929.7,9998,-2344.0
52.776055,-37.429808333333334,3863.5213296533157,6903085.0,91.0,2023-12-06 02:29:37,1365.6,9998,-3864.0
53.03701,-36.95787333333333,2780.382336791754,6903085.0,92.0,2023-12-15 16:23:36,494.6,-1,-2950.0
53.16384,-37.256863333333335,3094.104198430565,6903085.0,93.0,2023-12-25 19:01:56,541.1,9998,-3006.0
53.23467,-37.34935,3098.968309033065,6903085.0,94.0,2024-01-04 18:58:06,537.8,-1,-3303.0
53.14818666666667,-37.67537333333333,3053.082307889392,6903085.0,95.0,2024-01-14 18:25:03,744.6,9998,-3160.0
52.9495,-38.33727,3614.1480381573897,6903085.0,96.0,2024-01-24 23:56:32,1090.3,-1,-3532.0
52.41175,-38.101905,3729.2794317097637,6903085.0,97.0,2024-02-04 01:26:54,1529.0,9998,-3708.0
52.60001,-38.59522,3550.911340130425,6903085.0,98.0,2024-02-13 23:35:44,1350.2,-1,-3646.0
52.63157833333333,-38.130426666666665,3638.61030664667,6903085.0,99.0,2024-02-24 00:00:42,1497.7,9998,-3642.0
52.375571666666666,-38.255873333333334,3761.430285396294,6903085.0,101.0,2024-03-15 01:53:07,1668.7,9998,-3754.0
52.40979333333333,-38.130608333333335,3736.0977753599277,6903085.0,102.0,2024-03-25 01:22:03,1529.5,9998,-3749.0
52.434871666666666,-38.61873666666666,3765.305657794083,6903085.0,103.0,2024-04-04 01:56:25,1764.4,-1,-3738.0
52.246583333333334,-39.05609666666667,3661.144971330927,6903085.0,104.0,2024-04-14 00:47:09,2397.7,-1,-3771.0
51.83855333333333,-38.831588333333336,3453.65083315466,6903085.0,105.0,2024-04-23 22:10:07,3010.8,-1,-3606.0
51.77631,-38.79567,3529.725956774476,6903085.0,106.0,2024-05-03 23:06:17,2852.5,9998,-3544.0
59.53216333333334,-39.920498333333335,2926.413823526003,6903086.0,91.0,2023-12-08 17:10:40,235.1,9998,-2911.0
59.48822,-39.63234333333333,2983.079341034491,6903086.0,92.0,2023-12-18 17:39:39,544.1,9998,-2942.0
59.43074,-40.35648,2758.3383508600755,6903086.0,93.0,2023-12-28 16:25:05,649.2,9998,-2716.0
59.19742,-39.19578,3037.8384309879284,6903086.0,94.0,2024-01-07 18:36:39,1231.4,9998,-3080.0
58.36109166666667,-39.36948,3156.174609155092,6903086.0,95.0,2024-01-17 19:48:38,453.2,9998,-3161.0
58.472498333333334,-39.974725,3120.0309069704003,6903086.0,96.0,2024-01-27 19:16:01,654.4,9998,-3122.0
58.95601666666666,-39.76669666666667,3058.403310229162,6903086.0,97.0,2024-02-06 18:42:39,1255.6,9998,-3055.0
58.792613333333335,-41.76061166666667,2883.597719144352,6903086.0,98.0,2024-02-16 17:01:44,658.8,9998,-2782.0
58.13417333333334,-43.66885333333333,2964.849938620353,6903086.0,99.0,2024-02-26 17:27:12,112.5,9998,-2967.0
57.769945,-45.04848166666667,2801.735019367277,6903086.0,100.0,2024-03-07 16:22:44,686.4,9998,-2848.0
57.702225,-45.982545,2839.8756788677533,6903086.0,101.0,2024-03-17 16:23:08,502.0,9998,-2876.0
57.42036,-46.50744,3168.1341031217676,6903086.0,102.0,2024-03-27 19:31:55,779.7,9998,-3190.0
57.331716666666665,-46.348315,3367.1780245725536,6903086.0,103.0,2024-04-06 21:44:45,666.0,9998,-3373.0
57.07482,-44.53343,3498.859144041858,6903086.0,104.0,2024-04-16 22:49:06,122.3,-1,-3503.0
57.13199,-43.7851,3478.375149756632,6903086.0,105.0,2024-04-26 22:55:46,288.3,9998,-3516.0
57.04060666666667,-43.980435,3453.058813706879,6903086.0,106.0,2024-05-06 22:30:37,254.0,-1,-3455.0
56.74647,-43.648406666666666,3526.243643749542,6903086.0,107.0,2024-05-16 23:11:43,609.4,9998,-3450.0
56.83542333333333,-43.880761666666665,3445.320029521345,6903086.0,108.0,2024-05-26 22:31:32,502.6,9998,-3447.0
56.77113,-44.03237333333333,3380.0142652671407,6903086.0,109.0,2024-06-05 21:51:36,326.5,9998,-3333.0
56.91270333333333,-44.577238333333334,3507.6782078373553,6903086.0,110.0,2024-06-15 23:13:40,118.1,-1,-3514.0
56.79499166666667,-45.00479,3523.30567816393,6903086.0,111.0,2024-06-25 23:06:44,150.9,-1,-3523.0
57.001938333333335,-44.827283333333334,3502.778971678079,6903086.0,112.0,2024-07-05 23:09:05,157.4,-1,-3409.0
56.68934,-44.513081666666665,3545.749781642549,6903086.0,113.0,2024-07-15 23:40:13,262.8,-1,-3488.0
56.90028,-44.39499333333333,3503.7836096116816,6903086.0,114.0,2024-07-25 22:58:39,219.1,-1,-3510.0
57.22014,-44.63217,3504.6637211635684,6903086.0,115.0,2024-08-04 23:01:38,182.5,9998,-3539.0
57.376236666666664,-44.780793333333335,3457.8351443769457,6903086.0,116.0,2024-08-14 22:09:30,752.0,9998,-3460.0
57.213155,-44.710495,3518.309034257908,6903086.0,117.0,2024-08-24 23:18:07,187.0,9998,-3535.0
56.88154,-44.616366666666664,3510.611111139959,6903086.0,118.0,2024-09-03 23:11:26,121.4,-1,-3509.0
56.654936666666664,-44.658325,3525.2964911269405,6903086.0,119.0,2024-09-13 23:09:41,279.1,-1,-3448.0
56.469073333333334,-45.034,3479.544963150752,6903086.0,120.0,2024-09-23 22:34:36,290.4,-1,-3499.0
56.40269333333333,-45.107913333333336,3487.362291571386,6903086.0,121.0,2024-10-03 22:59:06,392.9,-1,-3568.0
56.24917666666666,-44.739441666666664,3364.5607351562203,6903086.0,122.0,2024-10-13 21:35:08,409.6,-1,-3358.0
56.010911666666665,-44.740876666666665,3251.468777190584,6903086.0,123.0,2024-10-23 20:47:25,504.3,-1,-3256.0
55.857841666666666,-44.659805,3184.17186117135,6903086.0,124.0,2024-11-02 19:47:33,312.4,-1,-3236.0
55.73231,-44.199146666666664,3232.0296692614843,6903086.0,125.0,2024-11-12 20:48:11,339.7,9998,-3223.0
55.50986,-43.52202,3356.971395122651,6903086.0,126.0,2024-11-22 21:29:45,112.3,9998,-3351.0
55.25851,-43.418058333333335,3303.3924650013314,6903086.0,127.0,2024-12-02 21:03:44,329.8,-1,-3323.0
55.088188333333335,-43.40616166666667,3240.01667909953,6903086.0,128.0,2024-12-12 20:49:40,404.4,-1,-3230.0
55.45383833333333,-43.693365,3275.042826351832,6903086.0,129.0,2024-12-22 21:10:06,124.9,9998,-3297.0
56.15013,-43.26981,3358.7375543450557,6903086.0,130.0,2025-01-01 21:42:05,576.3,-1,-3429.0
56.62913,-43.33972,3319.5873642878046,6903086.0,131.0,2025-01-11 21:05:17,506.6,9998,-3424.0
56.69134,-43.33704,3520.413054729654,6903086.0,132.0,2025-01-21 22:48:10,517.0,9998,-3511.0
56.79254,-43.19418,3448.2570460007487,6903086.0,133.0,2025-01-31 22:21:57,334.7,9998,-3440.0
56.94980666666667,-43.28582,3425.789208110783,6903086.0,134.0,2025-02-10 21:57:47,230.3,9998,-3405.0
57.27407,-43.45184,3437.3940794836917,6903086.0,135.0,2025-02-20 22:27:44,299.7,9998,-3451.0
57.733403333333335,-43.10191,3379.7410318065695,6903086.0,136.0,2025-03-02 21:46:36,895.0,9998,-3345.0
57.78423166666666,-42.602435,3303.659293200699,6903086.0,137.0,2025-03-12 21:10:02,945.7,9998,-3297.0
58.103678333333335,-41.88758,3119.1497514554476,6903086.0,138.0,2025-03-22 19:09:28,884.9,9998,-3163.0
58.81064833333333,-42.02583,2645.028733002611,6903086.0,139.0,2025-04-01 14:31:45,1526.9,9998,-2660.0
57.911361666666664,-44.4266,2908.2374560199914,6903086.0,140.0,2025-04-11 16:53:29,474.2,9998,-2967.0
57.502253333333336,-44.800016666666664,3359.3286999125517,6903086.0,141.0,2025-04-21 21:59:33,1314.6,9998,-3337.0
57.67632,-44.33601,3350.5032759123224,6903086.0,142.0,2025-05-01 22:36:59,1440.1,9998,-3296.0
73.36423166666667,7.996173333333333,2265.8334568468904,6903571.0,131.0,2023-12-06 21:43:06,747.3,9998,-2215.0
73.34154,8.02406,2206.1078886623345,6903571.0,132.0,2023-12-16 20:53:45,704.9,9998,-2499.0
73.57929,7.50247,2698.0925826391276,6903571.0,136.0,2024-01-26 02:27:58,451.7,9998,-2103.0
72.97422666666667,6.0024766666666665,2139.5462664876873,6903571.0,138.0,2024-02-14 19:59:45,826.4,9998,-2158.0
72.83764,6.08531,2230.646477855514,6903571.0,139.0,2024-02-24 20:22:39,782.5,9998,-2287.0
72.68453,6.7206866666666665,2487.0635215884304,6903571.0,140.0,2024-03-05 23:24:34,1349.0,9998,-2554.0
72.13768666666667,3.8917016666666666,2657.2524824945417,6903571.0,141.0,2024-03-16 01:29:28,1673.8,9998,-2654.0
72.37276666666666,2.8816916666666668,2541.868677176451,6903571.0,142.0,2024-03-25 23:35:57,1698.7,9998,-2536.0
72.4193,3.386125,2463.6238488508116,6903571.0,143.0,2024-04-04 22:49:37,1626.8,9998,-2417.0
72.63598,1.80116,1921.9956005961096,6903571.0,144.0,2024-04-14 17:29:29,619.1,9998,-2493.0
72.51459666666666,3.612363333333333,2084.7311763914763,6903571.0,146.0,2024-05-04 19:40:37,1143.0,9998,-1945.0
72.74988666666667,4.424195,2508.5707075775244,6903571.0,147.0,2024-05-14 23:25:06,890.2,9998,-2456.0
72.68907,4.82366,2411.740760306089,6903571.0,148.0,2024-05-24 22:30:40,998.1,9998,-2237.0
73.31523,6.50563,2035.6466418504037,6903571.0,152.0,2024-06-12 20:36:02,634.0,9998,-2095.0
73.26653166666667,6.22794,2343.173139995837,6903571.0,153.0,2024-06-15 21:39:41,814.0,9998,-2326.0
73.2689,5.73536,1900.358354690001,6903571.0,154.0,2024-06-18 17:08:41,476.5,9998,-2242.0
73.20385333333333,5.595063333333333,2169.8864143800765,6903571.0,155.0,2024-06-21 20:01:38,571.7,9998,-2293.0
72.98905,10.97347,2476.265530794365,6903571.0,156.0,2024-06-24 23:16:47,444.3,9998,-1984.0
73.08722,5.30599,2248.24230807237,6903571.0,157.0,2024-06-27 20:44:08,609.7,9998,-2409.0
72.91994166666667,5.385256666666667,2547.662091416999,6903571.0,163.0,2024-07-16 00:40:42,1184.9,9998,-2487.0
72.15862,-0.4656516666666667,2245.4147962446177,6903573.0,123.0,2023-12-05 00:20:57,315.0,9998,-2249.0
72.114,-0.5049016666666667,2549.7264003825944,6903573.0,124.0,2023-12-15 03:12:25,482.1,9998,-2546.0
72.13856166666666,-0.298935,2249.333867280009,6903573.0,125.0,2023-12-25 00:19:35,438.4,9998,-2255.0
72.19041,0.23434,2488.106920146613,6903573.0,126.0,2024-01-04 02:16:08,468.0,9998,-2271.0
72.13286166666667,0.8709533333333332,2485.1804269156546,6903573.0,127.0,2024-01-14 03:03:38,1274.7,9998,-2626.0
72.05174333333333,1.0731233333333334,2364.8537137560966,6903573.0,128.0,2024-01-24 01:17:08,1368.9,9998,-2386.0
71.82857833333334,0.429525,2345.308756408684,6903573.0,129.0,2024-02-03 01:17:25,1189.7,9998,-2466.0
71.309595,-1.9492416666666668,2383.5443932452818,6903573.0,130.0,2024-02-13 01:48:56,2185.9,9998,-2409.0
71.33391166666667,-2.406545,2269.995518068422,6903573.0,131.0,2024-02-23 00:37:51,1546.6,-1,-2012.0
71.35825,-3.81407,1987.8255704864896,6903573.0,132.0,2024-03-03 21:31:37,734.0,9998,-2135.0
71.38214166666667,-4.074071666666667,2100.538291928562,6903573.0,133.0,2024-03-13 23:06:41,700.2,9998,-2119.0
71.20662,-7.92553,2163.26237646137,6903573.0,134.0,2024-03-24 00:04:06,389.7,9998,-1807.0
71.526795,-3.737468333333333,2602.604010779715,6903573.0,135.0,2024-04-03 03:34:09,993.5,9998,-2630.0
71.36872,-3.25449,1742.584459821255,6903573.0,136.0,2024-04-12 20:07:34,489.6,9998,-1732.0
71.52241833333333,-3.950845,2749.191406740043,6903573.0,137.0,2024-04-23 05:06:37,859.8,9998,-2971.0
71.65714333333334,-3.7535266666666667,1981.9101912266042,6903573.0,138.0,2024-05-02 21:41:39,396.6,9998,-1971.0
71.789235,-3.7725933333333335,1427.2457186854585,6903573.0,139.0,2024-05-12 16:47:14,88.9,9998,-1503.0
71.95801,-3.93723,2020.1092441431597,6903573.0,140.0,2024-05-22 23:45:09,251.0,9998,-2015.0
49.057455,-30.253876666666667,3682.666221277194,6903870.0,91.0,2023-12-01 00:54:16,2260.7,-1,-3618.0
49.26672666666666,-30.368975,3262.2045389363034,6903870.0,92.0,2023-12-10 20:54:00,1852.7,-1,-3201.0
49.151048333333335,-30.45829,3683.6092049611125,6903870.0,93.0,2023-12-21 01:25:44,2086.0,-1,-3652.0
49.192188333333334,-30.410245,3602.700414142208,6903870.0,94.0,2023-12-31 00:28:24,2057.2,-1,-3327.0
49.18007333333333,-30.443715,3663.134816690608,6903870.0,95.0,2024-01-10 00:50:46,2056.4,-1,-3525.0
49.31365,-30.40695,3289.525663286012,6903870.0,96.0,2024-01-19 21:16:04,1785.9,-1,-3526.0
49.49604,-30.3479,3507.0505342745996,6903870.0,97.0,2024-01-29 23:24:12,1815.0,-1,-2857.0
49.583378333333336,-30.155183333333333,3438.7478016044556,6903870.0,98.0,2024-02-08 22:34:10,1914.6,-1,-3352.0
49.77693166666667,-30.294046666666667,3358.682592193014,6903870.0,99.0,2024-02-18 21:42:44,1845.4,-1,-3172.0
49.74890166666667,-30.272663333333334,3378.207211725429,6903870.0,100.0,2024-02-28 22:24:09,1823.5,-1,-3240.0
49.670305,-30.259161666666667,3429.940916544701,6903870.0,101.0,2024-03-09 22:59:38,1826.2,-1,-3476.0
49.725703333333335,-30.26488833333333,3247.423404779346,6903870.0,102.0,2024-03-19 21:09:34,1746.4,-1,-3284.0
49.59805,-30.14287,3342.147067609357,6903870.0,103.0,2024-03-29 21:26:27,1871.9,-1,-3286.0
49.75630666666667,-30.156916666666667,3076.488159169064,6903870.0,104.0,2024-04-08 19:00:25,1746.8,-1,-2987.0
49.87135833333333,-30.083413333333333,2942.5531639355154,6903870.0,105.0,2024-04-18 17:35:38,1765.6,-1,-2961.0
49.929476666666666,-30.199555,3034.4208810389114,6903870.0,106.0,2024-04-28 18:40:57,1847.8,-1,-3009.0
49.83754666666667,-30.209186666666668,3276.6783772746353,6903870.0,107.0,2024-05-08 20:59:17,1876.6,-1,-3274.0
49.61561833333333,-30.165361666666666,3327.502260299196,6903870.0,108.0,2024-05-18 21:35:36,1846.0,-1,-3298.0
49.4729,-30.041336666666666,3515.83467747513,6903870.0,109.0,2024-05-28 23:07:12,2170.8,-1,-3339.0
49.14017,-30.28205,3573.4709638005884,6903870.0,110.0,2024-06-07 23:56:37,2184.3,-1,-3417.0
49.018123333333335,-30.553403333333332,2902.6898844137245,6903870.0,111.0,2024-06-17 17:10:36,1742.6,-1,-2987.0
48.94708833333333,-30.869841666666666,3371.623401583509,6903870.0,112.0,2024-06-27 22:23:08,1789.7,9998,-3325.0
49.014556666666664,-30.920513333333332,3308.162888062125,6903870.0,113.0,2024-07-07 20:34:13,1699.8,9998,-3412.0
49.23233333333334,-31.080123333333333,3501.2834113967306,6903870.0,114.0,2024-07-17 23:02:08,1438.3,9998,-3569.0
49.40374666666666,-31.013131666666666,3357.820910796047,6903870.0,115.0,2024-07-27 21:23:59,1254.8,9998,-3363.0
